Date,Hour,load,T
03/19/2011,20,3368,35.666666667
03/19/2011,21,3320,33.666666667
03/19/2011,22,3160,31.333333333
03/19/2011,23,2938,30.666666667
03/19/2011,24,2710,29.333333333
03/20/2011,1,2534,28.333333333
03/20/2011,2,2458,26.333333333
03/20/2011,3,2434,24.666666667
03/20/2011,4,2426,24
03/20/2011,5,2446,22.333333333
03/20/2011,6,2537,21.333333333
03/20/2011,7,2686,21.666666667
03/20/2011,8,2879,20
03/20/2011,9,3115,23.333333333
03/20/2011,10,3243,29
03/20/2011,11,3281,32.666666667
03/20/2011,12,3283,35.666666667
03/20/2011,13,3221,38
03/20/2011,14,3138,38.333333333
03/20/2011,15,3050,41.333333333
03/20/2011,16,3016,40.333333333
03/20/2011,17,3047,40.666666667
03/20/2011,18,3177,41.666666667
03/20/2011,19,3309,40.666666667
03/20/2011,20,3540,37
03/20/2011,21,3458,34.333333333
03/20/2011,22,3193,31.666666667
03/20/2011,23,2891,32
03/20/2011,24,2649,31.666666667
03/21/2011,1,2496,31.333333333
03/21/2011,2,2431,31
03/21/2011,3,2413,31
03/21/2011,4,2424,32.666666667
03/21/2011,5,2510,32.333333333
03/21/2011,6,2787,32.666666667
03/21/2011,7,3299,34
03/21/2011,8,3520,34
03/21/2011,9,3568,35.333333333
03/21/2011,10,3636,36
03/21/2011,11,3663,35.333333333
03/21/2011,12,3677,35.333333333
03/21/2011,13,3684,34
03/21/2011,14,3686,34.666666667
03/21/2011,15,3627,34
03/21/2011,16,3609,33.333333333
03/21/2011,17,3658,33.666666667
03/21/2011,18,3774,34
03/21/2011,19,3831,33.333333333
03/21/2011,20,3857,32.333333333
03/21/2011,21,3699,32.666666667
03/21/2011,22,3432,32.666666667
03/21/2011,23,3068,32.666666667
03/21/2011,24,2797,33.333333333
03/22/2011,1,2623,33
03/22/2011,2,2544,33.333333333
03/22/2011,3,2510,33.666666667
03/22/2011,4,2515,32.666666667
03/22/2011,5,2581,32.666666667
03/22/2011,6,2844,32.333333333
03/22/2011,7,3314,32.666666667
03/22/2011,8,3523,32.333333333
03/22/2011,9,3580,32.666666667
03/22/2011,10,3587,33.333333333
03/22/2011,11,3602,35.333333333
03/22/2011,12,3590,36.333333333
03/22/2011,13,3560,37.666666667
03/22/2011,14,3554,37.333333333
03/22/2011,15,3509,38
03/22/2011,16,3480,37.666666667
03/22/2011,17,3521,38
03/22/2011,18,3609,37
03/22/2011,19,3653,37
03/22/2011,20,3768,36.333333333
03/22/2011,21,3660,35
03/22/2011,22,3398,33
03/22/2011,23,3047,32
03/22/2011,24,2776,30.333333333
03/23/2011,1,2618,29.666666667
03/23/2011,2,2541,27
03/23/2011,3,2514,25.666666667
03/23/2011,4,2534,26.666666667
03/23/2011,5,2615,25.666666667
03/23/2011,6,2907,25
03/23/2011,7,3393,24.333333333
03/23/2011,8,3605,24.333333333
03/23/2011,9,3616,25.333333333
03/23/2011,10,3615,26.666666667
03/23/2011,11,3595,28
03/23/2011,12,3571,29
03/23/2011,13,3543,31
03/23/2011,14,3500,32
03/23/2011,15,3434,32.666666667
03/23/2011,16,3427,33.666666667
03/23/2011,17,3456,34
03/23/2011,18,3543,33.666666667
03/23/2011,19,3621,32.666666667
03/23/2011,20,3760,31.666666667
03/23/2011,21,3654,30.666666667
03/23/2011,22,3397,30.333333333
03/23/2011,23,3073,28.666666667
03/23/2011,24,2786,27.333333333
03/24/2011,1,2608,26
03/24/2011,2,2528,25.333333333
03/24/2011,3,2492,26
03/24/2011,4,2506,25.666666667
03/24/2011,5,2588,25.666666667
03/24/2011,6,2861,26
03/24/2011,7,3344,25.333333333
03/24/2011,8,3545,25.666666667
03/24/2011,9,3561,26.666666667
03/24/2011,10,3590,29
03/24/2011,11,3592,30.666666667
03/24/2011,12,3578,32
03/24/2011,13,3529,32.333333333
03/24/2011,14,3494,33
03/24/2011,15,3426,34.666666667
03/24/2011,16,3394,35.333333333
03/24/2011,17,3387,36.333333333
03/24/2011,18,3464,36
03/24/2011,19,3543,33.666666667
03/24/2011,20,3703,33
03/24/2011,21,3651,32.666666667
03/24/2011,22,3419,31
03/24/2011,23,3089,30
03/24/2011,24,2820,30.333333333
03/25/2011,1,2655,29
03/25/2011,2,2576,29.333333333
03/25/2011,3,2549,28.666666667
03/25/2011,4,2554,28.666666667
03/25/2011,5,2631,27.333333333
03/25/2011,6,2902,26
03/25/2011,7,3360,24
03/25/2011,8,3547,23.666666667
03/25/2011,9,3574,27
03/25/2011,10,3556,29.666666667
03/25/2011,11,3553,32.333333333
03/25/2011,12,3517,34.666666667
03/25/2011,13,3485,36
03/25/2011,14,3448,35.666666667
03/25/2011,15,3393,36
03/25/2011,16,3337,37.333333333
03/25/2011,17,3337,36.333333333
03/25/2011,18,3375,35.666666667
03/25/2011,19,3411,35
03/25/2011,20,3562,32
03/25/2011,21,3524,29.666666667
03/25/2011,22,3354,28
03/25/2011,23,3087,27
03/25/2011,24,2834,26
03/26/2011,1,2664,25
03/26/2011,2,2578,23.333333333
03/26/2011,3,2521,23.333333333
03/26/2011,4,2525,22.666666667
03/26/2011,5,2561,21.333333333
03/26/2011,6,2704,21
03/26/2011,7,2906,20.666666667
03/26/2011,8,3133,20
03/26/2011,9,3344,22
03/26/2011,10,3462,25
03/26/2011,11,3485,27.666666667
03/26/2011,12,3450,30.333333333
03/26/2011,13,3381,31.666666667
03/26/2011,14,3298,33.333333333
03/26/2011,15,3218,34.333333333
03/26/2011,16,3193,34.333333333
03/26/2011,17,3230,34.333333333
03/26/2011,18,3300,33.666666667
03/26/2011,19,3352,32.666666667
03/26/2011,20,3527,30.666666667
03/26/2011,21,3466,29
03/26/2011,22,3293,28.666666667
03/26/2011,23,3049,28
03/26/2011,24,2813,26.666666667
03/27/2011,1,2649,26.333333333
03/27/2011,2,2569,25.333333333
03/27/2011,3,2527,24.666666667
03/27/2011,4,2517,23.666666667
03/27/2011,5,2547,22.666666667
03/27/2011,6,2647,21.333333333
03/27/2011,7,2784,20.666666667
03/27/2011,8,2965,20.333333333
03/27/2011,9,3204,22
03/27/2011,10,3343,24.333333333
03/27/2011,11,3368,26.666666667
03/27/2011,12,3365,29.666666667
03/27/2011,13,3333,32.333333333
03/27/2011,14,3257,34.333333333
03/27/2011,15,3191,36.333333333
03/27/2011,16,3167,37
03/27/2011,17,3190,36.666666667
03/27/2011,18,3294,36
03/27/2011,19,3382,35
03/27/2011,20,3592,32.666666667
03/27/2011,21,3534,31
03/27/2011,22,3269,29.666666667
03/27/2011,23,2970,29
03/27/2011,24,2737,27.666666667
03/28/2011,1,2612,27
03/28/2011,2,2544,26.333333333
03/28/2011,3,2519,25.333333333
03/28/2011,4,2543,25.333333333
03/28/2011,5,2634,24.666666667
03/28/2011,6,2945,25
03/28/2011,7,3427,24.333333333
03/28/2011,8,3619,24.333333333
03/28/2011,9,3650,25
03/28/2011,10,3671,27.333333333
03/28/2011,11,3679,29.666666667
03/28/2011,12,3639,32
03/28/2011,13,3583,34
03/28/2011,14,3539,36.333333333
03/28/2011,15,3460,37.333333333
03/28/2011,16,3417,38.666666667
03/28/2011,17,3442,37.666666667
03/28/2011,18,3538,37.666666667
03/28/2011,19,3595,36.333333333
03/28/2011,20,3770,34
03/28/2011,21,3694,32
03/28/2011,22,3421,31
03/28/2011,23,3056,29.333333333
03/28/2011,24,2777,27.666666667
03/29/2011,1,2621,27.333333333
03/29/2011,2,2544,26
03/29/2011,3,2516,25.333333333
03/29/2011,4,2540,24.666666667
03/29/2011,5,2631,23.666666667
03/29/2011,6,2934,23
03/29/2011,7,3416,23
03/29/2011,8,3614,23.666666667
03/29/2011,9,3611,28
03/29/2011,10,3607,30.666666667
03/29/2011,11,3597,33.666666667
03/29/2011,12,3575,35.666666667
03/29/2011,13,3518,36.666666667
03/29/2011,14,3471,38.666666667
03/29/2011,15,3404,40.333333333
03/29/2011,16,3347,41.666666667
03/29/2011,17,3367,41.666666667
03/29/2011,18,3448,41.333333333
03/29/2011,19,3501,40.333333333
03/29/2011,20,3681,37.666666667
03/29/2011,21,3637,36
03/29/2011,22,3379,34.666666667
03/29/2011,23,3037,31.666666667
03/29/2011,24,2765,31.333333333
03/30/2011,1,2600,30.333333333
03/30/2011,2,2534,29.666666667
03/30/2011,3,2479,28.666666667
03/30/2011,4,2480,29
03/30/2011,5,2566,28.333333333
03/30/2011,6,2859,28
03/30/2011,7,3328,27.333333333
03/30/2011,8,3519,26.333333333
03/30/2011,9,3501,31.333333333
03/30/2011,10,3480,36.666666667
03/30/2011,11,3469,40.333333333
03/30/2011,12,3450,42
03/30/2011,13,3405,44.333333333
03/30/2011,14,3379,46.333333333
03/30/2011,15,3311,47.666666667
03/30/2011,16,3272,49
03/30/2011,17,3276,49.666666667
03/30/2011,18,3343,47.666666667
03/30/2011,19,3393,46.666666667
03/30/2011,20,3591,42.666666667
03/30/2011,21,3533,40.333333333
03/30/2011,22,3278,36
03/30/2011,23,2959,33.333333333
03/30/2011,24,2692,31.333333333
03/31/2011,1,2529,31.333333333
03/31/2011,2,2452,29.666666667
03/31/2011,3,2415,30
03/31/2011,4,2436,29
03/31/2011,5,2524,29
03/31/2011,6,2810,29.666666667
03/31/2011,7,3292,31
03/31/2011,8,3506,31.666666667
03/31/2011,9,3520,33.666666667
03/31/2011,10,3510,36.333333333
03/31/2011,11,3511,38.666666667
03/31/2011,12,3482,41
03/31/2011,13,3410,44
03/31/2011,14,3387,46.333333333
03/31/2011,15,3339,47.333333333
03/31/2011,16,3303,47.333333333
03/31/2011,17,3315,46
03/31/2011,18,3407,44.666666667
03/31/2011,19,3492,43.333333333
03/31/2011,20,3628,42
03/31/2011,21,3545,40.666666667
03/31/2011,22,3302,37.666666667
03/31/2011,23,3025,37
03/31/2011,24,2763,36.333333333
04/01/2011,1,2640,35.666666667
04/01/2011,2,2546,35
04/01/2011,3,2506,34.333333333
04/01/2011,4,2521,33.666666667
04/01/2011,5,2584,33.333333333
04/01/2011,6,2823,33.333333333
04/01/2011,7,3199,33.333333333
04/01/2011,8,3425,33.333333333
04/01/2011,9,3557,32.666666667
04/01/2011,10,3678,33.666666667
04/01/2011,11,3762,33.333333333
04/01/2011,12,3787,33.666666667
04/01/2011,13,3739,34
04/01/2011,14,3718,34.666666667
04/01/2011,15,3638,35
04/01/2011,16,3569,35.333333333
04/01/2011,17,3561,35.333333333
04/01/2011,18,3613,35
04/01/2011,19,3631,34.666666667
04/01/2011,20,3697,34.333333333
04/01/2011,21,3590,34.333333333
04/01/2011,22,3384,33.666666667
04/01/2011,23,3087,33.666666667
04/01/2011,24,2830,33.666666667
04/02/2011,1,2652,34.333333333
04/02/2011,2,2557,34.333333333
04/02/2011,3,2499,34.333333333
04/02/2011,4,2498,34.666666667
04/02/2011,5,2532,34.666666667
04/02/2011,6,2629,34.333333333
04/02/2011,7,2802,34.333333333
04/02/2011,8,3017,34
04/02/2011,9,3226,35.333333333
04/02/2011,10,3360,36.666666667
04/02/2011,11,3383,40
04/02/2011,12,3370,42.333333333
04/02/2011,13,3314,45
04/02/2011,14,3240,46.333333333
04/02/2011,15,3177,47
04/02/2011,16,3150,47.666666667
04/02/2011,17,3168,47.666666667
04/02/2011,18,3232,48.333333333
04/02/2011,19,3257,47.333333333
04/02/2011,20,3395,45
04/02/2011,21,3368,43.666666667
04/02/2011,22,3212,41.666666667
04/02/2011,23,2995,41.333333333
04/02/2011,24,2779,37.333333333
04/03/2011,1,2609,37.666666667
04/03/2011,2,2532,36
04/03/2011,3,2472,34.666666667
04/03/2011,4,2458,34
04/03/2011,5,2478,33.666666667
04/03/2011,6,2579,32
04/03/2011,7,2706,32
04/03/2011,8,2878,31
04/03/2011,9,3093,37.666666667
04/03/2011,10,3246,40.666666667
04/03/2011,11,3283,43
04/03/2011,12,3285,44.333333333
04/03/2011,13,3235,46.333333333
04/03/2011,14,3174,47.333333333
04/03/2011,15,3106,48.666666667
04/03/2011,16,3093,49.666666667
04/03/2011,17,3127,50
04/03/2011,18,3223,50
04/03/2011,19,3289,48.333333333
04/03/2011,20,3460,46.333333333
04/03/2011,21,3440,42.666666667
04/03/2011,22,3196,39.333333333
04/03/2011,23,2902,35.333333333
04/03/2011,24,2698,32
04/04/2011,1,2546,31
04/04/2011,2,2474,30.333333333
04/04/2011,3,2448,31.333333333
04/04/2011,4,2473,30.666666667
04/04/2011,5,2564,31.333333333
04/04/2011,6,2851,32
04/04/2011,7,3343,32
04/04/2011,8,3603,32.333333333
04/04/2011,9,3651,35.666666667
04/04/2011,10,3695,36.333333333
04/04/2011,11,3736,35.666666667
04/04/2011,12,3755,36.666666667
04/04/2011,13,3736,37.333333333
04/04/2011,14,3725,38.333333333
04/04/2011,15,3691,38.333333333
04/04/2011,16,3691,39.666666667
04/04/2011,17,3754,39.333333333
04/04/2011,18,3835,39.666666667
04/04/2011,19,3823,40.333333333
04/04/2011,20,3839,41
04/04/2011,21,3693,41.333333333
04/04/2011,22,3414,41.666666667
04/04/2011,23,3073,42
04/04/2011,24,2806,41.333333333
04/05/2011,1,2630,41.333333333
04/05/2011,2,2547,41
04/05/2011,3,2498,40.666666667
04/05/2011,4,2505,40.666666667
04/05/2011,5,2579,41.333333333
04/05/2011,6,2858,41.333333333
04/05/2011,7,3328,41.333333333
04/05/2011,8,3538,40.666666667
04/05/2011,9,3571,40.333333333
04/05/2011,10,3603,40
04/05/2011,11,3632,39.666666667
04/05/2011,12,3631,41
04/05/2011,13,3623,41.666666667
04/05/2011,14,3616,43.666666667
04/05/2011,15,3571,42
04/05/2011,16,3562,42
04/05/2011,17,3614,40.666666667
04/05/2011,18,3688,40
04/05/2011,19,3693,39.333333333
04/05/2011,20,3751,39.333333333
04/05/2011,21,3676,39
04/05/2011,22,3415,38.666666667
04/05/2011,23,3088,37
04/05/2011,24,2804,36.666666667
04/06/2011,1,2636,34.666666667
04/06/2011,2,2564,35
04/06/2011,3,2540,35
04/06/2011,4,2548,34
04/06/2011,5,2641,33
04/06/2011,6,2947,32.666666667
04/06/2011,7,3398,31.666666667
04/06/2011,8,3594,31.666666667
04/06/2011,9,3580,34.333333333
04/06/2011,10,3586,36.333333333
04/06/2011,11,3575,38.333333333
04/06/2011,12,3564,41
04/06/2011,13,3514,42.666666667
04/06/2011,14,3491,44
04/06/2011,15,3446,43
04/06/2011,16,3420,44.666666667
04/06/2011,17,3470,45
04/06/2011,18,3543,43.666666667
04/06/2011,19,3566,40
04/06/2011,20,3692,38.333333333
04/06/2011,21,3666,35.666666667
04/06/2011,22,3427,31.333333333
04/06/2011,23,3072,31
04/06/2011,24,2806,30
04/07/2011,1,2654,28.666666667
04/07/2011,2,2567,27.333333333
04/07/2011,3,2539,26.333333333
04/07/2011,4,2545,25
04/07/2011,5,2637,24.333333333
04/07/2011,6,2927,23
04/07/2011,7,3340,21
04/07/2011,8,3538,23.333333333
04/07/2011,9,3519,28.666666667
04/07/2011,10,3512,35
04/07/2011,11,3500,38.666666667
04/07/2011,12,3478,41.666666667
04/07/2011,13,3417,44.333333333
04/07/2011,14,3384,45.666666667
04/07/2011,15,3306,46.666666667
04/07/2011,16,3245,48
04/07/2011,17,3230,48
04/07/2011,18,3273,47.666666667
04/07/2011,19,3325,46.333333333
04/07/2011,20,3496,43.666666667
04/07/2011,21,3520,40.333333333
04/07/2011,22,3293,37.666666667
04/07/2011,23,2976,33.666666667
04/07/2011,24,2708,30.666666667
04/08/2011,1,2558,30
04/08/2011,2,2484,29.666666667
04/08/2011,3,2449,28.666666667
04/08/2011,4,2459,28
04/08/2011,5,2551,26.666666667
04/08/2011,6,2847,26.333333333
04/08/2011,7,3286,24.666666667
04/08/2011,8,3487,25.666666667
04/08/2011,9,3467,31.666666667
04/08/2011,10,3467,37.333333333
04/08/2011,11,3460,43
04/08/2011,12,3423,46.333333333
04/08/2011,13,3355,47.666666667
04/08/2011,14,3310,48.666666667
04/08/2011,15,3244,49.666666667
04/08/2011,16,3186,50
04/08/2011,17,3191,51
04/08/2011,18,3203,50
04/08/2011,19,3202,49
04/08/2011,20,3342,47.333333333
04/08/2011,21,3361,43
04/08/2011,22,3197,40.666666667
04/08/2011,23,2916,38.666666667
04/08/2011,24,2650,36.333333333
04/09/2011,1,2496,33.666666667
04/09/2011,2,2409,32.333333333
04/09/2011,3,2377,31
04/09/2011,4,2366,29.333333333
04/09/2011,5,2406,28.666666667
04/09/2011,6,2529,27.666666667
04/09/2011,7,2712,26.333333333
04/09/2011,8,2945,28
04/09/2011,9,3128,34
04/09/2011,10,3232,41.333333333
04/09/2011,11,3231,47
04/09/2011,12,3179,53
04/09/2011,13,3138,54.666666667
04/09/2011,14,3053,55.333333333
04/09/2011,15,2951,58
04/09/2011,16,2896,59
04/09/2011,17,2938,57.333333333
04/09/2011,18,2996,56.666666667
04/09/2011,19,3030,56
04/09/2011,20,3152,54
04/09/2011,21,3151,51.333333333
04/09/2011,22,2974,47
04/09/2011,23,2739,45.666666667
04/09/2011,24,2514,44.666666667
04/10/2011,1,2350,44.333333333
04/10/2011,2,2263,42.666666667
04/10/2011,3,2230,42.333333333
04/10/2011,4,2215,41
04/10/2011,5,2235,39.333333333
04/10/2011,6,2336,38.333333333
04/10/2011,7,2462,39.666666667
04/10/2011,8,2688,40.666666667
04/10/2011,9,2904,45.333333333
04/10/2011,10,3044,49
04/10/2011,11,3067,52.333333333
04/10/2011,12,3059,56
04/10/2011,13,3025,58.333333333
04/10/2011,14,2969,59.333333333
04/10/2011,15,2927,59.666666667
04/10/2011,16,2933,60
04/10/2011,17,2985,59.333333333
04/10/2011,18,3105,58.333333333
04/10/2011,19,3210,55
04/10/2011,20,3333,52.333333333
04/10/2011,21,3258,50.666666667
04/10/2011,22,2978,49.666666667
04/10/2011,23,2693,48.333333333
04/10/2011,24,2464,48.333333333
04/11/2011,1,2316,47.333333333
04/11/2011,2,2248,46.666666667
04/11/2011,3,2228,47
04/11/2011,4,2231,46.666666667
04/11/2011,5,2317,47
04/11/2011,6,2610,46.666666667
04/11/2011,7,3099,48
04/11/2011,8,3358,48
04/11/2011,9,3422,48
04/11/2011,10,3484,48.666666667
04/11/2011,11,3531,49.333333333
04/11/2011,12,3524,50
04/11/2011,13,3461,51.333333333
04/11/2011,14,3427,56.666666667
04/11/2011,15,3373,61.666666667
04/11/2011,16,3332,64
04/11/2011,17,3344,67
04/11/2011,18,3386,68
04/11/2011,19,3407,68.666666667
04/11/2011,20,3513,65.333333333
04/11/2011,21,3487,64.333333333
04/11/2011,22,3215,64.333333333
04/11/2011,23,2855,62.666666667
04/11/2011,24,2580,61
04/12/2011,1,2407,60.333333333
04/12/2011,2,2316,62
04/12/2011,3,2275,61.333333333
04/12/2011,4,2269,59.666666667
04/12/2011,5,2361,57
04/12/2011,6,2622,55
04/12/2011,7,3055,51.666666667
04/12/2011,8,3278,50.333333333
04/12/2011,9,3316,51.666666667
04/12/2011,10,3357,51.333333333
04/12/2011,11,3371,52
04/12/2011,12,3374,52
04/12/2011,13,3351,53.666666667
04/12/2011,14,3341,56.333333333
04/12/2011,15,3295,57.666666667
04/12/2011,16,3256,57.666666667
04/12/2011,17,3259,59
04/12/2011,18,3285,59.333333333
04/12/2011,19,3312,59
04/12/2011,20,3450,56
04/12/2011,21,3450,54.333333333
04/12/2011,22,3191,52
04/12/2011,23,2841,50
04/12/2011,24,2565,49
04/13/2011,1,2399,48.666666667
04/13/2011,2,2323,48.333333333
04/13/2011,3,2273,49
04/13/2011,4,2267,48
04/13/2011,5,2354,48
04/13/2011,6,2655,47.333333333
04/13/2011,7,3175,46.333333333
04/13/2011,8,3437,44.333333333
04/13/2011,9,3491,44.666666667
04/13/2011,10,3532,43.333333333
04/13/2011,11,3603,42.666666667
04/13/2011,12,3636,43
04/13/2011,13,3620,42.666666667
04/13/2011,14,3623,43.333333333
04/13/2011,15,3569,43.666666667
04/13/2011,16,3541,44.333333333
04/13/2011,17,3597,43.666666667
04/13/2011,18,3671,44
04/13/2011,19,3693,43.333333333
04/13/2011,20,3702,42.333333333
04/13/2011,21,3597,41.666666667
04/13/2011,22,3326,41
04/13/2011,23,2963,41
04/13/2011,24,2672,41.333333333
04/14/2011,1,2503,41
04/14/2011,2,2423,40.333333333
04/14/2011,3,2380,40.333333333
04/14/2011,4,2387,39.333333333
04/14/2011,5,2466,39.333333333
04/14/2011,6,2755,38.666666667
04/14/2011,7,3215,38.666666667
04/14/2011,8,3445,40.666666667
04/14/2011,9,3467,42.666666667
04/14/2011,10,3456,45
04/14/2011,11,3450,47
04/14/2011,12,3439,49.333333333
04/14/2011,13,3387,52
04/14/2011,14,3369,54
04/14/2011,15,3309,55.666666667
04/14/2011,16,3273,56.666666667
04/14/2011,17,3270,56
04/14/2011,18,3299,54.333333333
04/14/2011,19,3322,51.666666667
04/14/2011,20,3451,48.333333333
04/14/2011,21,3490,47
04/14/2011,22,3259,44
04/14/2011,23,2909,43
04/14/2011,24,2637,41
04/15/2011,1,2459,38.666666667
04/15/2011,2,2380,36.333333333
04/15/2011,3,2348,35
04/15/2011,4,2369,33.333333333
04/15/2011,5,2449,31.666666667
04/15/2011,6,2750,30.666666667
04/15/2011,7,3160,29.666666667
04/15/2011,8,3394,30.333333333
04/15/2011,9,3425,33
04/15/2011,10,3436,34.666666667
04/15/2011,11,3442,37
04/15/2011,12,3411,39.333333333
04/15/2011,13,3332,40.666666667
04/15/2011,14,3294,41.666666667
04/15/2011,15,3228,42.333333333
04/15/2011,16,3170,44
04/15/2011,17,3159,44.666666667
04/15/2011,18,3167,44.333333333
04/15/2011,19,3183,42.333333333
04/15/2011,20,3313,38.666666667
04/15/2011,21,3382,36.333333333
04/15/2011,22,3194,34.666666667
04/15/2011,23,2921,33
04/15/2011,24,2665,31.333333333
04/16/2011,1,2479,30.333333333
04/16/2011,2,2401,30
04/16/2011,3,2361,29
04/16/2011,4,2358,27.666666667
04/16/2011,5,2390,27.666666667
04/16/2011,6,2504,27
04/16/2011,7,2684,28
04/16/2011,8,2942,29.333333333
04/16/2011,9,3151,35
04/16/2011,10,3266,38.333333333
04/16/2011,11,3283,40.666666667
04/16/2011,12,3257,43
04/16/2011,13,3225,43
04/16/2011,14,3203,42.333333333
04/16/2011,15,3185,41.666666667
04/16/2011,16,3218,41.333333333
04/16/2011,17,3290,41
04/16/2011,18,3381,39.666666667
04/16/2011,19,3400,38
04/16/2011,20,3449,38.333333333
04/16/2011,21,3386,39
04/16/2011,22,3187,38.666666667
04/16/2011,23,2926,39.333333333
04/16/2011,24,2705,40.333333333
04/17/2011,1,2536,41
04/17/2011,2,2440,42
04/17/2011,3,2374,42
04/17/2011,4,2356,43
04/17/2011,5,2370,44
04/17/2011,6,2453,44.666666667
04/17/2011,7,2586,45
04/17/2011,8,2773,45.666666667
04/17/2011,9,3001,47.333333333
04/17/2011,10,3170,49
04/17/2011,11,3240,50
04/17/2011,12,3261,52.333333333
04/17/2011,13,3220,54
04/17/2011,14,3142,53.666666667
04/17/2011,15,3068,53.666666667
04/17/2011,16,3048,53.666666667
04/17/2011,17,3090,54
04/17/2011,18,3166,53
04/17/2011,19,3195,52.333333333
04/17/2011,20,3303,50
04/17/2011,21,3333,46.666666667
04/17/2011,22,3131,44
04/17/2011,23,2828,43
04/17/2011,24,2606,44.666666667
04/18/2011,1,2453,42.666666667
04/18/2011,2,2386,42.333333333
04/18/2011,3,2362,41.666666667
04/18/2011,4,2383,39.666666667
04/18/2011,5,2467,40
04/18/2011,6,2700,39.666666667
04/18/2011,7,3043,38.333333333
04/18/2011,8,3321,38.666666667
04/18/2011,9,3465,39.666666667
04/18/2011,10,3555,41.666666667
04/18/2011,11,3576,42.333333333
04/18/2011,12,3564,42.333333333
04/18/2011,13,3492,45.666666667
04/18/2011,14,3457,47.666666667
04/18/2011,15,3376,50
04/18/2011,16,3319,50.333333333
04/18/2011,17,3337,52
04/18/2011,18,3413,52
04/18/2011,19,3446,51.333333333
04/18/2011,20,3547,50.333333333
04/18/2011,21,3505,47.666666667
04/18/2011,22,3242,45.666666667
04/18/2011,23,2913,45
04/18/2011,24,2644,44
04/19/2011,1,2486,43.333333333
04/19/2011,2,2396,43.333333333
04/19/2011,3,2341,43
04/19/2011,4,2349,42.333333333
04/19/2011,5,2427,41.666666667
04/19/2011,6,2698,41
04/19/2011,7,3070,40.666666667
04/19/2011,8,3331,41.333333333
04/19/2011,9,3421,42.333333333
04/19/2011,10,3472,42.666666667
04/19/2011,11,3521,43.333333333
04/19/2011,12,3512,45
04/19/2011,13,3466,46.333333333
04/19/2011,14,3436,48
04/19/2011,15,3408,47.666666667
04/19/2011,16,3394,47
04/19/2011,17,3437,47.666666667
04/19/2011,18,3482,46.666666667
04/19/2011,19,3506,47
04/19/2011,20,3583,46
04/19/2011,21,3530,45.666666667
04/19/2011,22,3274,45.333333333
04/19/2011,23,2947,44.333333333
04/19/2011,24,2663,43.666666667
04/20/2011,1,2489,43
04/20/2011,2,2395,43.333333333
04/20/2011,3,2358,43.333333333
04/20/2011,4,2376,42.666666667
04/20/2011,5,2465,42.333333333
04/20/2011,6,2721,41.333333333
04/20/2011,7,3123,41
04/20/2011,8,3426,40.333333333
04/20/2011,9,3558,40
04/20/2011,10,3647,40.666666667
04/20/2011,11,3699,40.666666667
04/20/2011,12,3713,42.333333333
04/20/2011,13,3681,42.333333333
04/20/2011,14,3652,42.333333333
04/20/2011,15,3622,42.333333333
04/20/2011,16,3580,42
04/20/2011,17,3604,42.333333333
04/20/2011,18,3656,43
04/20/2011,19,3678,42.666666667
04/20/2011,20,3708,43.333333333
04/20/2011,21,3624,42.333333333
04/20/2011,22,3389,42.666666667
04/20/2011,23,3030,41.666666667
04/20/2011,24,2758,41
04/21/2011,1,2574,40.333333333
04/21/2011,2,2494,40.333333333
04/21/2011,3,2437,40.333333333
04/21/2011,4,2440,40
04/21/2011,5,2520,39.666666667
04/21/2011,6,2762,38.333333333
04/21/2011,7,3111,38.333333333
04/21/2011,8,3331,40.666666667
04/21/2011,9,3396,43.666666667
04/21/2011,10,3467,44.333333333
04/21/2011,11,3480,45
04/21/2011,12,3472,45.333333333
04/21/2011,13,3438,46.333333333
04/21/2011,14,3414,46.666666667
04/21/2011,15,3363,46.333333333
04/21/2011,16,3337,44.333333333
04/21/2011,17,3363,44.333333333
04/21/2011,18,3419,42.666666667
04/21/2011,19,3422,42.333333333
04/21/2011,20,3487,41.333333333
04/21/2011,21,3551,39.666666667
04/21/2011,22,3329,38.333333333
04/21/2011,23,3005,37.333333333
04/21/2011,24,2751,35.666666667
04/22/2011,1,2553,33.666666667
04/22/2011,2,2489,32.333333333
04/22/2011,3,2436,31.666666667
04/22/2011,4,2441,32.333333333
04/22/2011,5,2521,31
04/22/2011,6,2755,29
04/22/2011,7,3073,29
04/22/2011,8,3305,31.666666667
04/22/2011,9,3377,38
04/22/2011,10,3410,42.666666667
04/22/2011,11,3394,46
04/22/2011,12,3334,47.333333333
04/22/2011,13,3225,49.666666667
04/22/2011,14,3181,51.333333333
04/22/2011,15,3120,53
04/22/2011,16,3057,53.333333333
04/22/2011,17,3043,52.666666667
04/22/2011,18,3056,52.666666667
04/22/2011,19,3058,51.333333333
04/22/2011,20,3139,49.333333333
04/22/2011,21,3238,46.333333333
04/22/2011,22,3082,43
04/22/2011,23,2814,41.666666667
04/22/2011,24,2563,39.666666667
04/23/2011,1,2371,41.666666667
04/23/2011,2,2285,41.666666667
04/23/2011,3,2232,40.666666667
04/23/2011,4,2226,39.666666667
04/23/2011,5,2258,39.666666667
04/23/2011,6,2348,40.333333333
04/23/2011,7,2529,39.666666667
04/23/2011,8,2787,39.333333333
04/23/2011,9,3068,39
04/23/2011,10,3274,37.666666667
04/23/2011,11,3378,36.333333333
04/23/2011,12,3420,36.666666667
04/23/2011,13,3389,37.666666667
