Date,Hour,load,T
03/17/2012,9,3141,36.333333333
03/17/2012,10,3248,39
03/17/2012,11,3285,41.333333333
03/17/2012,12,3253,45
03/17/2012,13,3175,48.333333333
03/17/2012,14,3094,50.333333333
03/17/2012,15,3017,52.333333333
03/17/2012,16,2949,52.333333333
03/17/2012,17,2970,53
03/17/2012,18,3009,53.333333333
03/17/2012,19,3084,52
03/17/2012,20,3248,49.333333333
03/17/2012,21,3194,46
03/17/2012,22,3023,43.666666667
03/17/2012,23,2791,42.666666667
03/17/2012,24,2560,42.666666667
03/18/2012,1,2404,41.333333333
03/18/2012,2,2319,41.666666667
03/18/2012,3,2284,42
03/18/2012,4,2259,42.333333333
03/18/2012,5,2287,42.333333333
03/18/2012,6,2361,41.666666667
03/18/2012,7,2504,41.666666667
03/18/2012,8,2697,41.333333333
03/18/2012,9,2909,41.666666667
03/18/2012,10,3060,45
03/18/2012,11,3088,50.666666667
03/18/2012,12,3074,56.666666667
03/18/2012,13,3030,63
03/18/2012,14,2966,67
03/18/2012,15,2922,69.666666667
03/18/2012,16,2882,72.666666667
03/18/2012,17,2946,75
03/18/2012,18,3038,75.333333333
03/18/2012,19,3143,72
03/18/2012,20,3346,66.666666667
03/18/2012,21,3259,62.333333333
03/18/2012,22,2981,59.333333333
03/18/2012,23,2675,56
03/18/2012,24,2438,53.666666667
03/19/2012,1,2267,54.666666667
03/19/2012,2,2185,52.333333333
03/19/2012,3,2167,51.666666667
03/19/2012,4,2176,50.666666667
03/19/2012,5,2273,47.666666667
03/19/2012,6,2556,47.666666667
03/19/2012,7,3035,45.333333333
03/19/2012,8,3274,46
03/19/2012,9,3327,47
03/19/2012,10,3346,53.666666667
03/19/2012,11,3376,62
03/19/2012,12,3383,66.333333333
03/19/2012,13,3366,70.666666667
03/19/2012,14,3359,70.333333333
03/19/2012,15,3309,71
03/19/2012,16,3261,69.666666667
03/19/2012,17,3248,69.333333333
03/19/2012,18,3284,65.333333333
03/19/2012,19,3354,62.666666667
03/19/2012,20,3522,58
03/19/2012,21,3406,56
03/19/2012,22,3117,54.666666667
03/19/2012,23,2773,51.666666667
03/19/2012,24,2501,51
03/20/2012,1,2351,48.333333333
03/20/2012,2,2268,47
03/20/2012,3,2241,45.666666667
03/20/2012,4,2234,44
03/20/2012,5,2336,43
03/20/2012,6,2597,41.666666667
03/20/2012,7,3072,41.333333333
03/20/2012,8,3275,41
03/20/2012,9,3298,44
03/20/2012,10,3298,50.333333333
03/20/2012,11,3324,56.333333333
03/20/2012,12,3315,61.666666667
03/20/2012,13,3310,66
03/20/2012,14,3324,69.333333333
03/20/2012,15,3308,70.666666667
03/20/2012,16,3285,73.333333333
03/20/2012,17,3283,73.666666667
03/20/2012,18,3308,73.333333333
03/20/2012,19,3353,72
03/20/2012,20,3529,67.333333333
03/20/2012,21,3444,62
03/20/2012,22,3142,58
03/20/2012,23,2795,56.666666667
03/20/2012,24,2523,55.666666667
03/21/2012,1,2343,53.666666667
03/21/2012,2,2268,52
03/21/2012,3,2227,51
03/21/2012,4,2238,50
03/21/2012,5,2316,48.333333333
03/21/2012,6,2570,48.333333333
03/21/2012,7,3028,47.333333333
03/21/2012,8,3241,47.666666667
03/21/2012,9,3284,51
03/21/2012,10,3315,58.666666667
03/21/2012,11,3383,65.666666667
03/21/2012,12,3425,71.333333333
03/21/2012,13,3422,75.666666667
03/21/2012,14,3439,78.333333333
03/21/2012,15,3423,78.333333333
03/21/2012,16,3399,79
03/21/2012,17,3388,80.666666667
03/21/2012,18,3389,79
03/21/2012,19,3397,77.333333333
03/21/2012,20,3579,72.666666667
03/21/2012,21,3479,68
03/21/2012,22,3203,66
03/21/2012,23,2858,67.333333333
03/21/2012,24,2566,65.666666667
03/22/2012,1,2402,62.333333333
03/22/2012,2,2310,60.333333333
03/22/2012,3,2268,57
03/22/2012,4,2257,56
03/22/2012,5,2322,55
03/22/2012,6,2565,53.333333333
03/22/2012,7,3020,52.333333333
03/22/2012,8,3236,51.333333333
03/22/2012,9,3303,54.666666667
03/22/2012,10,3350,60
03/22/2012,11,3411,65.333333333
03/22/2012,12,3441,71
03/22/2012,13,3446,75.666666667
03/22/2012,14,3480,79.333333333
03/22/2012,15,3472,80
03/22/2012,16,3451,79.666666667
03/22/2012,17,3432,80
03/22/2012,18,3427,79
03/22/2012,19,3432,77
03/22/2012,20,3594,73.666666667
03/22/2012,21,3524,70.333333333
03/22/2012,22,3255,69.333333333
03/22/2012,23,2895,68.333333333
03/22/2012,24,2603,66.666666667
03/23/2012,1,2440,65.333333333
03/23/2012,2,2332,64.333333333
03/23/2012,3,2272,62.666666667
03/23/2012,4,2265,60.666666667
03/23/2012,5,2336,58.666666667
03/23/2012,6,2569,57.666666667
03/23/2012,7,2978,55.333333333
03/23/2012,8,3189,54
03/23/2012,9,3267,56.333333333
03/23/2012,10,3325,58.666666667
03/23/2012,11,3371,61.333333333
03/23/2012,12,3364,63
03/23/2012,13,3332,64
03/23/2012,14,3322,66
03/23/2012,15,3268,67.333333333
03/23/2012,16,3218,68.333333333
03/23/2012,17,3202,68
03/23/2012,18,3182,66.666666667
03/23/2012,19,3167,65
03/23/2012,20,3311,60.666666667
03/23/2012,21,3230,58.333333333
03/23/2012,22,3022,56.333333333
03/23/2012,23,2767,53.666666667
03/23/2012,24,2504,53
03/24/2012,1,2326,52
03/24/2012,2,2218,51
03/24/2012,3,2160,50
03/24/2012,4,2137,49
03/24/2012,5,2170,47.666666667
03/24/2012,6,2263,47
03/24/2012,7,2461,45.333333333
03/24/2012,8,2688,44
03/24/2012,9,2954,44.666666667
03/24/2012,10,3113,44.666666667
03/24/2012,11,3136,45.666666667
03/24/2012,12,3121,46
03/24/2012,13,3061,46.333333333
03/24/2012,14,2991,47.333333333
03/24/2012,15,2932,48
03/24/2012,16,2916,48.666666667
03/24/2012,17,2964,48.333333333
03/24/2012,18,3050,46
03/24/2012,19,3111,45.666666667
03/24/2012,20,3198,44.666666667
03/24/2012,21,3114,44
03/24/2012,22,2920,44.333333333
03/24/2012,23,2685,44
03/24/2012,24,2466,44
03/25/2012,1,2298,44
03/25/2012,2,2199,44
03/25/2012,3,2157,44
03/25/2012,4,2141,44
03/25/2012,5,2168,44
03/25/2012,6,2230,44
03/25/2012,7,2368,43.666666667
03/25/2012,8,2569,43
03/25/2012,9,2845,43.333333333
03/25/2012,10,3058,43.333333333
03/25/2012,11,3161,42.333333333
03/25/2012,12,3221,42.333333333
03/25/2012,13,3232,42.666666667
03/25/2012,14,3191,43.333333333
03/25/2012,15,3141,43.666666667
03/25/2012,16,3092,44.666666667
03/25/2012,17,3157,44.666666667
03/25/2012,18,3261,44.333333333
03/25/2012,19,3309,44.333333333
03/25/2012,20,3395,44
03/25/2012,21,3273,43.666666667
03/25/2012,22,3005,43
03/25/2012,23,2730,42.666666667
03/25/2012,24,2499,41
03/26/2012,1,2349,41.333333333
03/26/2012,2,2276,42
03/26/2012,3,2257,41
03/26/2012,4,2270,39.333333333
03/26/2012,5,2368,35.666666667
03/26/2012,6,2648,35.333333333
03/26/2012,7,3137,35.666666667
03/26/2012,8,3400,37
03/26/2012,9,3475,37
03/26/2012,10,3491,36
03/26/2012,11,3492,34.333333333
03/26/2012,12,3472,35.666666667
03/26/2012,13,3443,36.333333333
03/26/2012,14,3425,35.666666667
03/26/2012,15,3367,36.333333333
03/26/2012,16,3346,34.666666667
03/26/2012,17,3388,35
03/26/2012,18,3486,33.333333333
03/26/2012,19,3584,32.333333333
03/26/2012,20,3735,31.333333333
03/26/2012,21,3659,30.333333333
03/26/2012,22,3411,30.333333333
03/26/2012,23,3086,30
03/26/2012,24,2831,29.666666667
03/27/2012,1,2658,28.666666667
03/27/2012,2,2586,27.666666667
03/27/2012,3,2571,26.333333333
03/27/2012,4,2585,25.333333333
03/27/2012,5,2679,24.333333333
03/27/2012,6,2966,23.333333333
03/27/2012,7,3407,22.666666667
03/27/2012,8,3605,22.333333333
03/27/2012,9,3602,24
03/27/2012,10,3571,25.333333333
03/27/2012,11,3551,29
03/27/2012,12,3535,31.666666667
03/27/2012,13,3487,34
03/27/2012,14,3438,37.333333333
03/27/2012,15,3362,39.333333333
03/27/2012,16,3328,40.666666667
03/27/2012,17,3337,42.333333333
03/27/2012,18,3399,42
03/27/2012,19,3476,41.333333333
03/27/2012,20,3666,38.333333333
03/27/2012,21,3603,36.333333333
03/27/2012,22,3357,33.666666667
03/27/2012,23,3020,32.666666667
03/27/2012,24,2746,32.333333333
03/28/2012,1,2575,32
03/28/2012,2,2494,33.333333333
03/28/2012,3,2453,33.333333333
03/28/2012,4,2442,33.333333333
03/28/2012,5,2529,33.666666667
03/28/2012,6,2787,32
03/28/2012,7,3254,32.333333333
03/28/2012,8,3480,31.666666667
03/28/2012,9,3526,33.333333333
03/28/2012,10,3551,34.333333333
03/28/2012,11,3579,37
03/28/2012,12,3565,38.666666667
03/28/2012,13,3511,39
03/28/2012,14,3486,42.666666667
03/28/2012,15,3450,42.333333333
03/28/2012,16,3410,43
03/28/2012,17,3449,44
03/28/2012,18,3553,45
03/28/2012,19,3628,45.333333333
03/28/2012,20,3676,45
03/28/2012,21,3542,43
03/28/2012,22,3270,42.333333333
03/28/2012,23,2921,41.666666667
03/28/2012,24,2652,40
03/29/2012,1,2494,39.333333333
03/29/2012,2,2416,38.333333333
03/29/2012,3,2379,37.333333333
03/29/2012,4,2388,36.666666667
03/29/2012,5,2487,36.333333333
03/29/2012,6,2747,36.333333333
03/29/2012,7,3221,36.333333333
03/29/2012,8,3463,36
03/29/2012,9,3505,35.333333333
03/29/2012,10,3542,35.666666667
03/29/2012,11,3583,36.333333333
03/29/2012,12,3581,36.666666667
03/29/2012,13,3550,37
03/29/2012,14,3529,38.666666667
03/29/2012,15,3458,38.333333333
03/29/2012,16,3430,39.333333333
03/29/2012,17,3464,40
03/29/2012,18,3547,39.333333333
03/29/2012,19,3601,38.333333333
03/29/2012,20,3675,38.333333333
03/29/2012,21,3582,38
03/29/2012,22,3322,37.333333333
03/29/2012,23,2987,36.666666667
03/29/2012,24,2723,35.666666667
03/30/2012,1,2566,35.666666667
03/30/2012,2,2482,34.666666667
03/30/2012,3,2448,34.333333333
03/30/2012,4,2463,33
03/30/2012,5,2567,33
03/30/2012,6,2828,31.666666667
03/30/2012,7,3260,31
03/30/2012,8,3469,29.666666667
03/30/2012,9,3483,32.333333333
03/30/2012,10,3482,34.333333333
03/30/2012,11,3483,35.666666667
03/30/2012,12,3447,37.666666667
03/30/2012,13,3378,39.333333333
03/30/2012,14,3344,41.666666667
03/30/2012,15,3266,43
03/30/2012,16,3203,43.333333333
03/30/2012,17,3192,44
03/30/2012,18,3215,43.333333333
03/30/2012,19,3252,42
03/30/2012,20,3417,39.666666667
03/30/2012,21,3398,37.666666667
03/30/2012,22,3219,37.333333333
03/30/2012,23,2958,36.333333333
03/30/2012,24,2692,35
03/31/2012,1,2506,34.666666667
03/31/2012,2,2414,33.333333333
03/31/2012,3,2381,32.333333333
03/31/2012,4,2376,32
03/31/2012,5,2413,32
03/31/2012,6,2519,32.333333333
03/31/2012,7,2698,32
03/31/2012,8,2925,32.666666667
03/31/2012,9,3162,34
03/31/2012,10,3297,35.666666667
03/31/2012,11,3318,36.666666667
03/31/2012,12,3274,38
03/31/2012,13,3196,40.333333333
03/31/2012,14,3103,41.666666667
03/31/2012,15,3010,43.666666667
03/31/2012,16,2958,45.333333333
03/31/2012,17,2960,45.666666667
03/31/2012,18,3034,45.333333333
03/31/2012,19,3090,45
03/31/2012,20,3233,42.666666667
03/31/2012,21,3220,39.333333333
03/31/2012,22,3074,37
03/31/2012,23,2837,35.333333333
03/31/2012,24,2607,32.666666667
04/01/2012,1,2446,30.333333333
04/01/2012,2,2362,29
04/01/2012,3,2331,28.666666667
04/01/2012,4,2323,27.333333333
04/01/2012,5,2349,27
04/01/2012,6,2444,26.333333333
04/01/2012,7,2575,24.333333333
04/01/2012,8,2777,25
04/01/2012,9,2985,30
04/01/2012,10,3103,35
04/01/2012,11,3139,40.666666667
04/01/2012,12,3113,45
04/01/2012,13,3081,47.666666667
04/01/2012,14,3038,48.333333333
04/01/2012,15,3009,48.666666667
04/01/2012,16,3039,47.666666667
04/01/2012,17,3136,47
04/01/2012,18,3281,45.666666667
04/01/2012,19,3344,44
04/01/2012,20,3415,42.666666667
04/01/2012,21,3291,41.333333333
04/01/2012,22,3041,40.333333333
04/01/2012,23,2732,39.333333333
04/01/2012,24,2509,39
04/02/2012,1,2384,38.333333333
04/02/2012,2,2314,37.666666667
04/02/2012,3,2299,37
04/02/2012,4,2318,37.666666667
04/02/2012,5,2422,37
04/02/2012,6,2711,35.666666667
04/02/2012,7,3178,35.333333333
04/02/2012,8,3410,35
04/02/2012,9,3440,35.333333333
04/02/2012,10,3447,37
04/02/2012,11,3448,40.666666667
04/02/2012,12,3432,42.666666667
04/02/2012,13,3385,45
04/02/2012,14,3356,47
04/02/2012,15,3300,49
04/02/2012,16,3264,49
04/02/2012,17,3265,49.666666667
04/02/2012,18,3339,49
04/02/2012,19,3403,47.666666667
04/02/2012,20,3564,45
04/02/2012,21,3533,42
04/02/2012,22,3283,40.333333333
04/02/2012,23,2961,38
04/02/2012,24,2675,36.666666667
04/03/2012,1,2504,35
04/03/2012,2,2427,33.666666667
04/03/2012,3,2407,31.333333333
04/03/2012,4,2427,31.333333333
04/03/2012,5,2521,29.666666667
04/03/2012,6,2806,29.666666667
04/03/2012,7,3247,29.333333333
04/03/2012,8,3462,31.333333333
04/03/2012,9,3458,35.333333333
04/03/2012,10,3440,37.666666667
04/03/2012,11,3429,41
04/03/2012,12,3391,43.333333333
04/03/2012,13,3338,45.333333333
04/03/2012,14,3290,48.333333333
04/03/2012,15,3234,51.666666667
04/03/2012,16,3204,53
04/03/2012,17,3222,53.333333333
04/03/2012,18,3274,53.333333333
04/03/2012,19,3332,52
04/03/2012,20,3500,49.666666667
04/03/2012,21,3477,48
04/03/2012,22,3215,46
04/03/2012,23,2887,44.666666667
04/03/2012,24,2606,44.333333333
04/04/2012,1,2438,43.333333333
04/04/2012,2,2360,43
04/04/2012,3,2332,42.666666667
04/04/2012,4,2350,42
04/04/2012,5,2446,41.666666667
04/04/2012,6,2722,40
04/04/2012,7,3148,36.666666667
04/04/2012,8,3337,36
04/04/2012,9,3334,40
04/04/2012,10,3332,46
04/04/2012,11,3355,49.333333333
04/04/2012,12,3353,52.666666667
04/04/2012,13,3318,53.666666667
04/04/2012,14,3319,53.333333333
04/04/2012,15,3303,53.666666667
04/04/2012,16,3272,54.333333333
04/04/2012,17,3277,51.666666667
04/04/2012,18,3347,52
04/04/2012,19,3397,50
04/04/2012,20,3514,47.666666667
04/04/2012,21,3454,44.666666667
04/04/2012,22,3202,43.333333333
04/04/2012,23,2870,42.333333333
04/04/2012,24,2613,41
04/05/2012,1,2459,41
04/05/2012,2,2380,39.333333333
04/05/2012,3,2345,38.333333333
04/05/2012,4,2355,37.333333333
04/05/2012,5,2462,37
04/05/2012,6,2754,36
04/05/2012,7,3203,34.666666667
04/05/2012,8,3411,35
04/05/2012,9,3415,37.666666667
04/05/2012,10,3423,39
04/05/2012,11,3432,40.333333333
04/05/2012,12,3425,41
04/05/2012,13,3383,43
04/05/2012,14,3350,45
04/05/2012,15,3280,45
04/05/2012,16,3249,44.666666667
04/05/2012,17,3280,44.333333333
04/05/2012,18,3337,43.666666667
04/05/2012,19,3385,43.666666667
04/05/2012,20,3518,41.666666667
04/05/2012,21,3501,40.333333333
04/05/2012,22,3261,39
04/05/2012,23,2925,37.666666667
04/05/2012,24,2658,36.333333333
04/06/2012,1,2486,35.333333333
04/06/2012,2,2401,32.666666667
04/06/2012,3,2368,32.666666667
04/06/2012,4,2378,31
04/06/2012,5,2461,29.666666667
04/06/2012,6,2728,29.333333333
04/06/2012,7,3148,31
04/06/2012,8,3372,31.333333333
04/06/2012,9,3405,34
04/06/2012,10,3420,38.666666667
04/06/2012,11,3397,39.666666667
04/06/2012,12,3330,41.333333333
04/06/2012,13,3264,43
04/06/2012,14,3224,45.333333333
04/06/2012,15,3150,47
04/06/2012,16,3096,48.666666667
04/06/2012,17,3103,49
04/06/2012,18,3140,49.666666667
04/06/2012,19,3167,48.666666667
04/06/2012,20,3290,47
04/06/2012,21,3295,44.333333333
04/06/2012,22,3110,42
04/06/2012,23,2848,40
04/06/2012,24,2601,38.333333333
04/07/2012,1,2438,37
04/07/2012,2,2343,34.666666667
04/07/2012,3,2302,34.666666667
04/07/2012,4,2292,33.333333333
04/07/2012,5,2344,30.333333333
04/07/2012,6,2456,29
04/07/2012,7,2613,30.333333333
04/07/2012,8,2848,31.666666667
04/07/2012,9,3057,36.333333333
04/07/2012,10,3149,41.666666667
04/07/2012,11,3149,44
04/07/2012,12,3112,46
04/07/2012,13,3058,47.666666667
04/07/2012,14,3006,47.666666667
04/07/2012,15,2961,48.666666667
04/07/2012,16,2972,48.666666667
04/07/2012,17,3051,48
04/07/2012,18,3139,47
04/07/2012,19,3182,45.333333333
04/07/2012,20,3250,44.333333333
04/07/2012,21,3218,43
04/07/2012,22,3037,42
04/07/2012,23,2777,41.666666667
04/07/2012,24,2532,40
04/08/2012,1,2355,39.333333333
04/08/2012,2,2263,39.666666667
04/08/2012,3,2207,39
04/08/2012,4,2198,38.333333333
04/08/2012,5,2230,38.333333333
04/08/2012,6,2325,37.666666667
04/08/2012,7,2465,37.333333333
04/08/2012,8,2710,37.333333333
04/08/2012,9,2970,38.333333333
04/08/2012,10,3110,41
04/08/2012,11,3139,43
04/08/2012,12,3147,43.333333333
04/08/2012,13,3109,45.333333333
04/08/2012,14,2996,45.666666667
04/08/2012,15,2886,47.333333333
04/08/2012,16,2846,48
04/08/2012,17,2866,48.333333333
04/08/2012,18,2919,48.333333333
04/08/2012,19,3016,47.666666667
04/08/2012,20,3179,47
04/08/2012,21,3175,45.333333333
04/08/2012,22,2943,45
04/08/2012,23,2659,44.666666667
04/08/2012,24,2441,44
04/09/2012,1,2310,43.333333333
04/09/2012,2,2242,43.333333333
04/09/2012,3,2235,42.666666667
04/09/2012,4,2243,41.333333333
04/09/2012,5,2349,41.333333333
04/09/2012,6,2647,40
04/09/2012,7,3102,41
04/09/2012,8,3365,41
04/09/2012,9,3426,44.333333333
04/09/2012,10,3462,45
04/09/2012,11,3483,46
04/09/2012,12,3473,47
04/09/2012,13,3454,47.666666667
04/09/2012,14,3413,49
04/09/2012,15,3349,49.666666667
04/09/2012,16,3314,49
04/09/2012,17,3326,49
04/09/2012,18,3400,49.666666667
04/09/2012,19,3429,48.333333333
04/09/2012,20,3548,45.666666667
04/09/2012,21,3494,44.666666667
04/09/2012,22,3222,44
04/09/2012,23,2856,43.666666667
04/09/2012,24,2584,43.666666667
04/10/2012,1,2410,43
04/10/2012,2,2329,42
04/10/2012,3,2291,41.333333333
04/10/2012,4,2304,42
04/10/2012,5,2395,39.333333333
04/10/2012,6,2684,39.666666667
04/10/2012,7,3136,41.333333333
04/10/2012,8,3365,42
04/10/2012,9,3389,43.666666667
04/10/2012,10,3380,46
04/10/2012,11,3370,47.666666667
04/10/2012,12,3347,48.666666667
04/10/2012,13,3322,51
04/10/2012,14,3324,51.666666667
04/10/2012,15,3265,51.333333333
04/10/2012,16,3218,51.333333333
04/10/2012,17,3262,50.333333333
04/10/2012,18,3290,51
04/10/2012,19,3339,50
04/10/2012,20,3465,48.666666667
04/10/2012,21,3438,47
04/10/2012,22,3181,45
04/10/2012,23,2833,42
04/10/2012,24,2542,40
04/11/2012,1,2378,37.666666667
04/11/2012,2,2306,37.666666667
04/11/2012,3,2279,37.666666667
04/11/2012,4,2292,35.666666667
04/11/2012,5,2395,34.333333333
04/11/2012,6,2664,33
04/11/2012,7,3111,32.666666667
04/11/2012,8,3355,33.333333333
04/11/2012,9,3382,38.333333333
04/11/2012,10,3350,42.333333333
04/11/2012,11,3349,45
04/11/2012,12,3331,48.666666667
04/11/2012,13,3298,50.333333333
04/11/2012,14,3270,51.666666667
04/11/2012,15,3222,53
04/11/2012,16,3192,51.333333333
04/11/2012,17,3206,52.666666667
04/11/2012,18,3242,51
04/11/2012,19,3300,49.666666667
04/11/2012,20,3438,47.666666667
04/11/2012,21,3418,46.333333333
04/11/2012,22,3162,44.666666667
04/11/2012,23,2815,42.666666667
04/11/2012,24,2533,43
04/12/2012,1,2375,42.666666667
04/12/2012,2,2293,43
04/12/2012,3,2259,41.666666667
04/12/2012,4,2270,41.666666667
04/12/2012,5,2372,40.333333333
04/12/2012,6,2668,38.333333333
04/12/2012,7,3104,38.666666667
04/12/2012,8,3316,40
04/12/2012,9,3341,42.333333333
04/12/2012,10,3338,44.666666667
04/12/2012,11,3323,48
04/12/2012,12,3312,50.333333333
04/12/2012,13,3282,50.333333333
04/12/2012,14,3269,53
04/12/2012,15,3230,54.666666667
04/12/2012,16,3211,51
04/12/2012,17,3228,51.333333333
04/12/2012,18,3266,50
04/12/2012,19,3311,51
04/12/2012,20,3439,48
04/12/2012,21,3433,45
04/12/2012,22,3182,43.333333333
04/12/2012,23,2854,41.333333333
04/12/2012,24,2582,41.333333333
04/13/2012,1,2402,37.666666667
04/13/2012,2,2318,37
04/13/2012,3,2286,34.333333333
04/13/2012,4,2296,33.333333333
04/13/2012,5,2403,33
04/13/2012,6,2671,31.666666667
04/13/2012,7,3078,31.333333333
04/13/2012,8,3307,32
04/13/2012,9,3316,37.333333333
04/13/2012,10,3316,44.333333333
04/13/2012,11,3320,49.666666667
04/13/2012,12,3277,53.666666667
04/13/2012,13,3236,56.333333333
04/13/2012,14,3207,58.333333333
04/13/2012,15,3147,59
04/13/2012,16,3095,59.333333333
04/13/2012,17,3083,59.666666667
04/13/2012,18,3075,59.333333333
04/13/2012,19,3072,58.333333333
04/13/2012,20,3174,56
04/13/2012,21,3225,52.333333333
04/13/2012,22,3035,48.666666667
04/13/2012,23,2773,46.333333333
04/13/2012,24,2501,44.666666667
04/14/2012,1,2325,44
04/14/2012,2,2229,42.666666667
04/14/2012,3,2174,42.666666667
04/14/2012,4,2173,37.333333333
04/14/2012,5,2215,37
04/14/2012,6,2341,35.333333333
04/14/2012,7,2509,34.333333333
04/14/2012,8,2749,35.666666667
04/14/2012,9,2941,44.666666667
04/14/2012,10,3025,52
04/14/2012,11,3046,56.666666667
04/14/2012,12,3007,60.333333333
04/14/2012,13,2945,62.666666667
04/14/2012,14,2873,65
04/14/2012,15,2824,67
04/14/2012,16,2814,66.666666667
04/14/2012,17,2841,65
04/14/2012,18,2892,64.666666667
04/14/2012,19,2913,63.666666667
04/14/2012,20,2998,60.666666667
04/14/2012,21,3026,58
04/14/2012,22,2841,53
04/14/2012,23,2589,51.666666667
04/14/2012,24,2374,51.333333333
04/15/2012,1,2211,51
04/15/2012,2,2118,52.333333333
04/15/2012,3,2076,52
04/15/2012,4,2067,50.333333333
04/15/2012,5,2096,50
04/15/2012,6,2175,47
04/15/2012,7,2289,46.333333333
04/15/2012,8,2499,47
04/15/2012,9,2739,53.666666667
04/15/2012,10,2885,59
04/15/2012,11,2931,64.333333333
04/15/2012,12,2938,67.333333333
04/15/2012,13,2912,68.333333333
04/15/2012,14,2858,69.666666667
04/15/2012,15,2835,71.333333333
04/15/2012,16,2848,72.333333333
04/15/2012,17,2905,70.666666667
04/15/2012,18,2977,71.666666667
04/15/2012,19,3028,69
04/15/2012,20,3130,66.666666667
04/15/2012,21,3142,65
04/15/2012,22,2909,63.666666667
04/15/2012,23,2617,62.333333333
04/15/2012,24,2390,61.333333333
04/16/2012,1,2233,60.666666667
04/16/2012,2,2156,59.333333333
04/16/2012,3,2124,58
04/16/2012,4,2130,58.666666667
04/16/2012,5,2213,58.666666667
04/16/2012,6,2456,57.666666667
04/16/2012,7,2798,56.333333333
04/16/2012,8,3086,58
04/16/2012,9,3244,60.333333333
04/16/2012,10,3337,65.666666667
04/16/2012,11,3391,69.333333333
04/16/2012,12,3439,73
04/16/2012,13,3454,76.666666667
04/16/2012,14,3461,79.333333333
04/16/2012,15,3458,79.666666667
04/16/2012,16,3444,80.333333333
04/16/2012,17,3443,79.666666667
04/16/2012,18,3441,79
04/16/2012,19,3419,78.666666667
04/16/2012,20,3479,77
04/16/2012,21,3510,74.333333333
04/16/2012,22,3228,72
04/16/2012,23,2867,72
04/16/2012,24,2572,70.666666667
04/17/2012,1,2397,67
04/17/2012,2,2302,63.666666667
04/17/2012,3,2244,62
04/17/2012,4,2229,60.333333333
04/17/2012,5,2315,58
04/17/2012,6,2541,58.333333333
04/17/2012,7,2878,56
04/17/2012,8,3148,57.666666667
04/17/2012,9,3268,62
04/17/2012,10,3328,63.666666667
04/17/2012,11,3387,65
04/17/2012,12,3398,67.666666667
04/17/2012,13,3394,71
04/17/2012,14,3409,73
04/17/2012,15,3387,74.333333333
04/17/2012,16,3369,75.333333333
04/17/2012,17,3353,75.333333333
04/17/2012,18,3333,73.666666667
04/17/2012,19,3303,70.333333333
04/17/2012,20,3353,66.666666667
04/17/2012,21,3378,62.666666667
04/17/2012,22,3101,60.666666667
04/17/2012,23,2798,58.333333333
04/17/2012,24,2523,55.666666667
04/18/2012,1,2333,52.333333333
04/18/2012,2,2242,49.666666667
04/18/2012,3,2203,47
04/18/2012,4,2194,45.666666667
04/18/2012,5,2274,44
04/18/2012,6,2506,41.666666667
04/18/2012,7,2846,40.333333333
04/18/2012,8,3092,41.333333333
04/18/2012,9,3161,43.333333333
04/18/2012,10,3199,46
04/18/2012,11,3232,47.666666667
04/18/2012,12,3244,50
04/18/2012,13,3212,50.666666667
04/18/2012,14,3199,54
04/18/2012,15,3156,54
04/18/2012,16,3130,55
04/18/2012,17,3130,55.333333333
04/18/2012,18,3155,55.666666667
04/18/2012,19,3193,54.333333333
04/18/2012,20,3299,53
04/18/2012,21,3324,49.666666667
04/18/2012,22,3081,48.333333333
04/18/2012,23,2762,45.666666667
04/18/2012,24,2506,43
04/19/2012,1,2341,41.333333333
04/19/2012,2,2260,40.333333333
04/19/2012,3,2221,39
04/19/2012,4,2226,36.666666667
04/19/2012,5,2323,35.666666667
04/19/2012,6,2561,34.333333333
04/19/2012,7,2920,33.333333333
04/19/2012,8,3162,36.333333333
04/19/2012,9,3201,42
04/19/2012,10,3233,49
04/19/2012,11,3265,53.333333333
04/19/2012,12,3272,56.666666667
04/19/2012,13,3249,59.666666667
04/19/2012,14,3234,61.666666667
04/19/2012,15,3195,63.666666667
04/19/2012,16,3167,65
04/19/2012,17,3173,64.666666667
04/19/2012,18,3179,65
04/19/2012,19,3176,63.333333333
04/19/2012,20,3253,59.666666667
04/19/2012,21,3327,56.666666667
04/19/2012,22,3107,55
04/19/2012,23,2786,53
04/19/2012,24,2513,50
04/20/2012,1,2346,48.333333333
04/20/2012,2,2280,47
04/20/2012,3,2267,44.666666667
04/20/2012,4,2242,43.666666667
04/20/2012,5,2322,43.333333333
04/20/2012,6,2525,41.333333333
04/20/2012,7,2853,41
04/20/2012,8,3086,43.666666667
04/20/2012,9,3166,48
04/20/2012,10,3225,53.666666667
04/20/2012,11,3275,58
04/20/2012,12,3293,62.666666667
04/20/2012,13,3279,66.333333333
04/20/2012,14,3278,65.333333333
04/20/2012,15,3234,67.666666667
04/20/2012,16,3200,68.666666667
04/20/2012,17,3188,69.333333333
04/20/2012,18,3161,68.333333333
04/20/2012,19,3121,64.666666667
04/20/2012,20,3159,62.333333333
04/20/2012,21,3218,58.333333333
04/20/2012,22,3032,56
04/20/2012,23,2754,54.666666667
04/20/2012,24,2493,53.333333333
04/21/2012,1,2323,53.666666667
04/21/2012,2,2223,56.666666667
04/21/2012,3,2163,56.333333333
04/21/2012,4,2145,56
04/21/2012,5,2180,55
04/21/2012,6,2271,54.333333333
04/21/2012,7,2414,54.666666667
