Date,Hour,load,T
03/11/2013,24,2757,43
03/12/2013,1,2580,42.666666667
03/12/2013,2,2485,42.333333333
03/12/2013,3,2453,42.333333333
03/12/2013,4,2451,43
03/12/2013,5,2535,42.333333333
03/12/2013,6,2816,43.333333333
03/12/2013,7,3290,43.333333333
03/12/2013,8,3535,44.333333333
03/12/2013,9,3572,44.333333333
03/12/2013,10,3608,45.333333333
03/12/2013,11,3644,46
03/12/2013,12,3683,47
03/12/2013,13,3662,48
03/12/2013,14,3636,48.666666667
03/12/2013,15,3572,49
03/12/2013,16,3537,49.333333333
03/12/2013,17,3603,48
03/12/2013,18,3713,46.333333333
03/12/2013,19,3807,45
03/12/2013,20,3824,45.333333333
03/12/2013,21,3688,45.333333333
03/12/2013,22,3383,44.333333333
03/12/2013,23,3029,45
03/12/2013,24,2734,44.666666667
03/13/2013,1,2577,44
03/13/2013,2,2484,42.333333333
03/13/2013,3,2448,40.333333333
03/13/2013,4,2436,40.333333333
03/13/2013,5,2538,39
03/13/2013,6,2808,38.333333333
03/13/2013,7,3280,38
03/13/2013,8,3517,37.333333333
03/13/2013,9,3532,37.666666667
03/13/2013,10,3537,40
03/13/2013,11,3564,41.333333333
03/13/2013,12,3543,42.666666667
03/13/2013,13,3510,44.333333333
03/13/2013,14,3491,45
03/13/2013,15,3416,44.333333333
03/13/2013,16,3357,44.666666667
03/13/2013,17,3384,42
03/13/2013,18,3469,41.666666667
03/13/2013,19,3579,41.666666667
03/13/2013,20,3735,39.333333333
03/13/2013,21,3656,37.666666667
03/13/2013,22,3402,35.666666667
03/13/2013,23,3064,32.333333333
03/13/2013,24,2798,32
03/14/2013,1,2653,30.666666667
03/14/2013,2,2572,29.333333333
03/14/2013,3,2558,29.666666667
03/14/2013,4,2572,29.333333333
03/14/2013,5,2661,28
03/14/2013,6,2948,28
03/14/2013,7,3447,29
03/14/2013,8,3653,30
03/14/2013,9,3668,29.666666667
03/14/2013,10,3669,29.666666667
03/14/2013,11,3673,30.333333333
03/14/2013,12,3641,31
03/14/2013,13,3591,31.666666667
03/14/2013,14,3574,32.333333333
03/14/2013,15,3539,31.666666667
03/14/2013,16,3534,31.666666667
03/14/2013,17,3565,29.666666667
03/14/2013,18,3666,29.333333333
03/14/2013,19,3809,27.666666667
03/14/2013,20,3949,25.666666667
03/14/2013,21,3884,24.666666667
03/14/2013,22,3620,23
03/14/2013,23,3308,21.333333333
03/14/2013,24,3027,20.333333333
03/15/2013,1,2869,19.666666667
03/15/2013,2,2804,19.333333333
03/15/2013,3,2771,19
03/15/2013,4,2776,18.666666667
03/15/2013,5,2868,18
03/15/2013,6,3142,17.333333333
03/15/2013,7,3602,17
03/15/2013,8,3804,16
03/15/2013,9,3830,18
03/15/2013,10,3823,20.666666667
03/15/2013,11,3798,22.666666667
03/15/2013,12,3742,26
03/15/2013,13,3652,28
03/15/2013,14,3572,30.666666667
03/15/2013,15,3499,33.333333333
03/15/2013,16,3435,34
03/15/2013,17,3453,35
03/15/2013,18,3525,33.666666667
03/15/2013,19,3632,33.666666667
03/15/2013,20,3718,32.333333333
03/15/2013,21,3634,31
03/15/2013,22,3415,30.666666667
03/15/2013,23,3157,30
03/15/2013,24,2897,29.333333333
03/16/2013,1,2735,29.333333333
03/16/2013,2,2649,28.333333333
03/16/2013,3,2608,27.666666667
03/16/2013,4,2606,27
03/16/2013,5,2644,26
03/16/2013,6,2760,25
03/16/2013,7,2958,23.666666667
03/16/2013,8,3170,22.333333333
03/16/2013,9,3372,23.333333333
03/16/2013,10,3495,24.666666667
03/16/2013,11,3511,26.333333333
03/16/2013,12,3492,27.666666667
03/16/2013,13,3413,29
03/16/2013,14,3333,30.333333333
03/16/2013,15,3276,31.333333333
03/16/2013,16,3265,31
03/16/2013,17,3281,31.666666667
03/16/2013,18,3341,31
03/16/2013,19,3460,30
03/16/2013,20,3588,28.666666667
03/16/2013,21,3512,27.666666667
03/16/2013,22,3317,27
03/16/2013,23,3067,26.666666667
03/16/2013,24,2845,25.333333333
03/17/2013,1,2697,23.666666667
03/17/2013,2,2615,22.666666667
03/17/2013,3,2581,20.666666667
03/17/2013,4,2582,19.666666667
03/17/2013,5,2612,17.666666667
03/17/2013,6,2706,16.333333333
03/17/2013,7,2871,17
03/17/2013,8,3087,16
03/17/2013,9,3324,19.666666667
03/17/2013,10,3477,23.333333333
03/17/2013,11,3510,25.333333333
03/17/2013,12,3504,27.666666667
03/17/2013,13,3485,27.666666667
03/17/2013,14,3418,29
03/17/2013,15,3357,29.666666667
03/17/2013,16,3336,29.333333333
03/17/2013,17,3372,29.666666667
03/17/2013,18,3462,29
03/17/2013,19,3587,27.666666667
03/17/2013,20,3788,25
03/17/2013,21,3719,23.333333333
03/17/2013,22,3445,22.666666667
03/17/2013,23,3142,21.666666667
03/17/2013,24,2917,20.333333333
03/18/2013,1,2783,18
03/18/2013,2,2728,17
03/18/2013,3,2733,16
03/18/2013,4,2753,15
03/18/2013,5,2853,13.666666667
03/18/2013,6,3151,12.333333333
03/18/2013,7,3647,11.333333333
03/18/2013,8,3867,9.6666666667
03/18/2013,9,3857,13.333333333
03/18/2013,10,3811,20
03/18/2013,11,3784,23.333333333
03/18/2013,12,3727,26
03/18/2013,13,3656,28.333333333
03/18/2013,14,3601,30.333333333
03/18/2013,15,3524,33
03/18/2013,16,3497,34
03/18/2013,17,3536,33.333333333
03/18/2013,18,3645,32.666666667
03/18/2013,19,3786,32.333333333
03/18/2013,20,3886,31
03/18/2013,21,3777,30.666666667
03/18/2013,22,3496,30
03/18/2013,23,3151,30
03/18/2013,24,2897,30.333333333
03/19/2013,1,2730,31
03/19/2013,2,2665,29.666666667
03/19/2013,3,2634,29.333333333
03/19/2013,4,2633,29.333333333
03/19/2013,5,2738,29
03/19/2013,6,2980,28.333333333
03/19/2013,7,3327,28.333333333
03/19/2013,8,3551,28.666666667
03/19/2013,9,3712,29
03/19/2013,10,3832,29.666666667
03/19/2013,11,3923,30.666666667
03/19/2013,12,3957,30.666666667
03/19/2013,13,3930,31.333333333
03/19/2013,14,3918,31.333333333
03/19/2013,15,3858,31.333333333
03/19/2013,16,3807,31
03/19/2013,17,3815,31
03/19/2013,18,3880,31
03/19/2013,19,3914,30
03/19/2013,20,3974,29.333333333
03/19/2013,21,3819,28
03/19/2013,22,3523,27.333333333
03/19/2013,23,3171,27
03/19/2013,24,2913,26
03/20/2013,1,2746,26
03/20/2013,2,2675,25.333333333
03/20/2013,3,2650,24.666666667
03/20/2013,4,2653,24.333333333
03/20/2013,5,2751,24.666666667
03/20/2013,6,3005,24
03/20/2013,7,3461,23.333333333
03/20/2013,8,3658,23.666666667
03/20/2013,9,3696,24.666666667
03/20/2013,10,3686,26.333333333
03/20/2013,11,3699,28.666666667
03/20/2013,12,3701,31.333333333
03/20/2013,13,3669,30.666666667
03/20/2013,14,3636,32
03/20/2013,15,3586,32.333333333
03/20/2013,16,3553,32.333333333
03/20/2013,17,3571,33.333333333
03/20/2013,18,3651,34.666666667
03/20/2013,19,3727,34
03/20/2013,20,3892,33.333333333
03/20/2013,21,3819,32
03/20/2013,22,3547,30.666666667
03/20/2013,23,3200,29
03/20/2013,24,2939,28.333333333
03/21/2013,1,2792,26.333333333
03/21/2013,2,2724,25.666666667
03/21/2013,3,2697,25
03/21/2013,4,2706,24.333333333
03/21/2013,5,2813,24
03/21/2013,6,3117,23.333333333
03/21/2013,7,3618,21
03/21/2013,8,3796,18.666666667
03/21/2013,9,3781,19.666666667
03/21/2013,10,3731,24.666666667
03/21/2013,11,3706,27.666666667
03/21/2013,12,3647,31
03/21/2013,13,3572,32.666666667
03/21/2013,14,3539,34
03/21/2013,15,3474,34.333333333
03/21/2013,16,3421,35.666666667
03/21/2013,17,3433,36
03/21/2013,18,3515,36
03/21/2013,19,3624,35
03/21/2013,20,3789,33.333333333
03/21/2013,21,3728,32
03/21/2013,22,3471,29.666666667
03/21/2013,23,3150,28.333333333
03/21/2013,24,2895,27
03/22/2013,1,2734,24
03/22/2013,2,2663,23.666666667
03/22/2013,3,2646,22.666666667
03/22/2013,4,2639,21
03/22/2013,5,2742,21.333333333
03/22/2013,6,3000,22
03/22/2013,7,3483,22.666666667
03/22/2013,8,3690,24.666666667
03/22/2013,9,3708,25.666666667
03/22/2013,10,3699,27.333333333
03/22/2013,11,3637,30
03/22/2013,12,3591,32.333333333
03/22/2013,13,3529,34
03/22/2013,14,3496,35
03/22/2013,15,3449,35
03/22/2013,16,3424,34.666666667
03/22/2013,17,3425,34
03/22/2013,18,3465,34.666666667
03/22/2013,19,3538,34.666666667
03/22/2013,20,3680,32.666666667
03/22/2013,21,3637,31.666666667
03/22/2013,22,3428,31.333333333
03/22/2013,23,3158,30.333333333
03/22/2013,24,2902,29
03/23/2013,1,2725,29
03/23/2013,2,2631,28.666666667
03/23/2013,3,2604,27.666666667
03/23/2013,4,2602,28
03/23/2013,5,2657,27
03/23/2013,6,2767,26.666666667
03/23/2013,7,2974,25.333333333
03/23/2013,8,3189,26.666666667
03/23/2013,9,3413,29
03/23/2013,10,3516,31
03/23/2013,11,3529,32.666666667
03/23/2013,12,3490,34
03/23/2013,13,3415,36
03/23/2013,14,3320,36.666666667
03/23/2013,15,3270,37.333333333
03/23/2013,16,3257,37.333333333
03/23/2013,17,3289,38
03/23/2013,18,3362,37.666666667
03/23/2013,19,3431,36.666666667
03/23/2013,20,3565,35.666666667
03/23/2013,21,3509,35
03/23/2013,22,3310,34.666666667
03/23/2013,23,3058,34
03/23/2013,24,2816,34.333333333
03/24/2013,1,2634,34
03/24/2013,2,2532,33.666666667
03/24/2013,3,2500,33.333333333
03/24/2013,4,2484,33
03/24/2013,5,2511,32.666666667
03/24/2013,6,2592,31.666666667
03/24/2013,7,2738,31
03/24/2013,8,2939,31.333333333
03/24/2013,9,3186,33.333333333
03/24/2013,10,3324,35
03/24/2013,11,3347,36
03/24/2013,12,3318,37.666666667
03/24/2013,13,3270,38.333333333
03/24/2013,14,3204,39.666666667
03/24/2013,15,3142,41
03/24/2013,16,3133,41.333333333
03/24/2013,17,3175,41.666666667
03/24/2013,18,3285,41.666666667
03/24/2013,19,3387,40.666666667
03/24/2013,20,3562,38.666666667
03/24/2013,21,3495,36.666666667
03/24/2013,22,3205,35.333333333
03/24/2013,23,2908,32
03/24/2013,24,2663,30.666666667
03/25/2013,1,2535,29
03/25/2013,2,2485,28
03/25/2013,3,2475,27.333333333
03/25/2013,4,2505,27
03/25/2013,5,2612,26.333333333
03/25/2013,6,2902,25.333333333
03/25/2013,7,3372,25
03/25/2013,8,3586,25.333333333
03/25/2013,9,3589,28
03/25/2013,10,3589,30.666666667
03/25/2013,11,3584,35.666666667
03/25/2013,12,3549,39
03/25/2013,13,3505,40
03/25/2013,14,3498,41
03/25/2013,15,3457,41.333333333
03/25/2013,16,3428,42
03/25/2013,17,3465,41
03/25/2013,18,3569,40
03/25/2013,19,3666,40
03/25/2013,20,3765,38.333333333
03/25/2013,21,3682,38
03/25/2013,22,3368,37.666666667
03/25/2013,23,3040,37.333333333
03/25/2013,24,2772,37.333333333
03/26/2013,1,2610,36
03/26/2013,2,2534,35.333333333
03/26/2013,3,2499,35
03/26/2013,4,2516,33.666666667
03/26/2013,5,2627,33.333333333
03/26/2013,6,2916,32.666666667
03/26/2013,7,3409,33
03/26/2013,8,3611,33
03/26/2013,9,3598,34.666666667
03/26/2013,10,3555,37
03/26/2013,11,3550,39.333333333
03/26/2013,12,3514,40.333333333
03/26/2013,13,3480,43
03/26/2013,14,3437,44.666666667
03/26/2013,15,3378,46.666666667
03/26/2013,16,3333,46.333333333
03/26/2013,17,3362,47
03/26/2013,18,3452,47.666666667
03/26/2013,19,3521,46
03/26/2013,20,3688,43.333333333
03/26/2013,21,3636,41
03/26/2013,22,3377,38.666666667
03/26/2013,23,3056,36
03/26/2013,24,2771,34.666666667
03/27/2013,1,2635,33.666666667
03/27/2013,2,2557,33
03/27/2013,3,2525,31.333333333
03/27/2013,4,2561,31.333333333
03/27/2013,5,2675,30
03/27/2013,6,2968,29.666666667
03/27/2013,7,3437,28
03/27/2013,8,3598,28.333333333
03/27/2013,9,3579,32.666666667
03/27/2013,10,3554,39
03/27/2013,11,3539,43.333333333
03/27/2013,12,3511,46.333333333
03/27/2013,13,3428,48.666666667
03/27/2013,14,3391,49.333333333
03/27/2013,15,3335,49.333333333
03/27/2013,16,3320,48.666666667
03/27/2013,17,3398,46.666666667
03/27/2013,18,3522,45.333333333
03/27/2013,19,3588,44
03/27/2013,20,3712,42.333333333
03/27/2013,21,3637,40.333333333
03/27/2013,22,3362,39.666666667
03/27/2013,23,3024,38.333333333
03/27/2013,24,2723,37
03/28/2013,1,2562,37
03/28/2013,2,2472,36.666666667
03/28/2013,3,2440,35.666666667
03/28/2013,4,2453,35.666666667
03/28/2013,5,2548,35
03/28/2013,6,2835,35
03/28/2013,7,3330,35
03/28/2013,8,3535,35
03/28/2013,9,3564,35.666666667
03/28/2013,10,3573,38
03/28/2013,11,3581,41
03/28/2013,12,3518,42
03/28/2013,13,3452,43
03/28/2013,14,3435,45
03/28/2013,15,3377,46.333333333
03/28/2013,16,3384,46.666666667
03/28/2013,17,3393,47.333333333
03/28/2013,18,3450,47.666666667
03/28/2013,19,3520,47.666666667
03/28/2013,20,3683,45.666666667
03/28/2013,21,3650,44
03/28/2013,22,3391,42.666666667
03/28/2013,23,3060,39.666666667
03/28/2013,24,2773,39
03/29/2013,1,2591,37
03/29/2013,2,2498,37
03/29/2013,3,2473,37.666666667
03/29/2013,4,2495,37
03/29/2013,5,2586,36.333333333
03/29/2013,6,2839,36.333333333
03/29/2013,7,3270,36.666666667
03/29/2013,8,3494,37.666666667
03/29/2013,9,3543,40.333333333
03/29/2013,10,3523,42.333333333
03/29/2013,11,3505,46.333333333
03/29/2013,12,3458,48.666666667
03/29/2013,13,3418,51
03/29/2013,14,3384,51.666666667
03/29/2013,15,3341,50.666666667
03/29/2013,16,3287,51.333333333
03/29/2013,17,3287,49.666666667
03/29/2013,18,3324,49.666666667
03/29/2013,19,3367,47.666666667
03/29/2013,20,3463,46.333333333
03/29/2013,21,3430,44.666666667
03/29/2013,22,3218,43
03/29/2013,23,2953,41.666666667
03/29/2013,24,2703,39.333333333
03/30/2013,1,2550,38.666666667
03/30/2013,2,2448,38
03/30/2013,3,2402,35.666666667
03/30/2013,4,2402,33.666666667
03/30/2013,5,2448,33.333333333
03/30/2013,6,2552,32.666666667
03/30/2013,7,2758,30.333333333
03/30/2013,8,2999,30.666666667
03/30/2013,9,3230,34.333333333
03/30/2013,10,3314,40
03/30/2013,11,3316,44
03/30/2013,12,3273,47.333333333
03/30/2013,13,3191,49.333333333
03/30/2013,14,3100,51.333333333
03/30/2013,15,3038,51.666666667
03/30/2013,16,3002,53.333333333
03/30/2013,17,3018,51
03/30/2013,18,3092,51.333333333
03/30/2013,19,3149,49.333333333
03/30/2013,20,3321,46
03/30/2013,21,3332,43
03/30/2013,22,3148,39.333333333
03/30/2013,23,2911,35.333333333
03/30/2013,24,2659,33.333333333
03/31/2013,1,2487,31.333333333
03/31/2013,2,2400,30
03/31/2013,3,2360,28.333333333
03/31/2013,4,2373,27.333333333
03/31/2013,5,2410,26.666666667
03/31/2013,6,2507,25.666666667
03/31/2013,7,2685,26.333333333
03/31/2013,8,2924,26
03/31/2013,9,3160,31.333333333
03/31/2013,10,3243,38.333333333
03/31/2013,11,3226,43.666666667
03/31/2013,12,3185,48.333333333
03/31/2013,13,3099,50.666666667
03/31/2013,14,2969,52.333333333
03/31/2013,15,2885,52.333333333
03/31/2013,16,2868,53
03/31/2013,17,2917,52.666666667
03/31/2013,18,2992,53
03/31/2013,19,3120,52.333333333
03/31/2013,20,3317,49.333333333
03/31/2013,21,3272,49.333333333
03/31/2013,22,3029,48.333333333
03/31/2013,23,2751,45.666666667
03/31/2013,24,2538,43.666666667
04/01/2013,1,2407,43.333333333
04/01/2013,2,2348,42
04/01/2013,3,2327,41
04/01/2013,4,2345,41
04/01/2013,5,2453,40.666666667
04/01/2013,6,2768,40.333333333
04/01/2013,7,3249,39.666666667
04/01/2013,8,3489,39.333333333
04/01/2013,9,3523,40.666666667
04/01/2013,10,3546,41.666666667
04/01/2013,11,3599,42.666666667
04/01/2013,12,3585,46
04/01/2013,13,3540,47.666666667
04/01/2013,14,3499,50.333333333
04/01/2013,15,3469,49.333333333
04/01/2013,16,3450,49
04/01/2013,17,3472,46.666666667
04/01/2013,18,3575,45.666666667
04/01/2013,19,3641,43.666666667
04/01/2013,20,3761,40.666666667
04/01/2013,21,3708,38.666666667
04/01/2013,22,3428,36.666666667
04/01/2013,23,3087,35
04/01/2013,24,2829,32.666666667
04/02/2013,1,2681,31
04/02/2013,2,2595,29.666666667
04/02/2013,3,2569,29
04/02/2013,4,2567,27.666666667
04/02/2013,5,2679,27.666666667
04/02/2013,6,2978,27
04/02/2013,7,3440,26.333333333
04/02/2013,8,3655,27
04/02/2013,9,3673,27.666666667
04/02/2013,10,3668,29.333333333
04/02/2013,11,3685,30.666666667
04/02/2013,12,3639,32.333333333
04/02/2013,13,3612,33.333333333
04/02/2013,14,3589,33.666666667
04/02/2013,15,3552,33.666666667
04/02/2013,16,3524,35.666666667
04/02/2013,17,3577,35
04/02/2013,18,3677,34.333333333
04/02/2013,19,3749,34
04/02/2013,20,3867,33.333333333
04/02/2013,21,3832,31.666666667
04/02/2013,22,3507,31.666666667
04/02/2013,23,3145,31.666666667
04/02/2013,24,2874,31.333333333
04/03/2013,1,2734,30.666666667
04/03/2013,2,2650,30
04/03/2013,3,2607,29.666666667
04/03/2013,4,2606,29.666666667
04/03/2013,5,2718,28.666666667
04/03/2013,6,3021,28
04/03/2013,7,3483,28
04/03/2013,8,3679,27.666666667
04/03/2013,9,3681,29
04/03/2013,10,3653,30.666666667
04/03/2013,11,3633,32.666666667
04/03/2013,12,3602,35
04/03/2013,13,3559,37.333333333
04/03/2013,14,3521,40
04/03/2013,15,3450,41
04/03/2013,16,3415,42.333333333
04/03/2013,17,3442,42.333333333
04/03/2013,18,3525,41.666666667
04/03/2013,19,3609,41.333333333
04/03/2013,20,3761,39
04/03/2013,21,3739,37.333333333
04/03/2013,22,3470,35
04/03/2013,23,3144,34.666666667
04/03/2013,24,2861,33.666666667
04/04/2013,1,2704,32.666666667
04/04/2013,2,2624,32
04/04/2013,3,2598,31
04/04/2013,4,2606,30.666666667
04/04/2013,5,2720,29.666666667
04/04/2013,6,3008,29.333333333
04/04/2013,7,3484,29.666666667
04/04/2013,8,3678,30
04/04/2013,9,3673,32.333333333
04/04/2013,10,3653,35.333333333
04/04/2013,11,3631,38.666666667
04/04/2013,12,3583,41
04/04/2013,13,3509,44
04/04/2013,14,3447,46.666666667
04/04/2013,15,3366,48.333333333
04/04/2013,16,3307,50.666666667
04/04/2013,17,3312,52
04/04/2013,18,3374,51
04/04/2013,19,3440,50
04/04/2013,20,3601,47.666666667
04/04/2013,21,3620,45.666666667
04/04/2013,22,3353,43.333333333
04/04/2013,23,3018,44
04/04/2013,24,2743,42
04/05/2013,1,2578,41.333333333
04/05/2013,2,2485,40.666666667
04/05/2013,3,2447,41
04/05/2013,4,2462,41
04/05/2013,5,2567,39.333333333
04/05/2013,6,2850,38.333333333
04/05/2013,7,3321,38.333333333
04/05/2013,8,3530,38.333333333
04/05/2013,9,3552,38.666666667
04/05/2013,10,3519,41.666666667
04/05/2013,11,3500,44.333333333
04/05/2013,12,3463,48
04/05/2013,13,3381,49.666666667
04/05/2013,14,3346,50.666666667
04/05/2013,15,3273,51.333333333
04/05/2013,16,3248,52.333333333
04/05/2013,17,3234,50.666666667
04/05/2013,18,3259,49
04/05/2013,19,3302,48.666666667
04/05/2013,20,3421,44.333333333
04/05/2013,21,3436,42
04/05/2013,22,3216,39
04/05/2013,23,2955,37
04/05/2013,24,2705,35.666666667
04/06/2013,1,2538,34.333333333
04/06/2013,2,2459,33
04/06/2013,3,2419,31.333333333
04/06/2013,4,2421,30.333333333
04/06/2013,5,2470,30
04/06/2013,6,2622,28.666666667
04/06/2013,7,2844,26.333333333
04/06/2013,8,3096,26.666666667
04/06/2013,9,3279,27.666666667
04/06/2013,10,3389,28.666666667
04/06/2013,11,3432,30.666666667
04/06/2013,12,3398,32.333333333
04/06/2013,13,3310,34.333333333
04/06/2013,14,3213,36.333333333
04/06/2013,15,3136,38.666666667
04/06/2013,16,3094,39.666666667
04/06/2013,17,3101,40.666666667
04/06/2013,18,3160,41.333333333
04/06/2013,19,3222,40.666666667
04/06/2013,20,3356,38.333333333
04/06/2013,21,3385,35.666666667
04/06/2013,22,3193,32
04/06/2013,23,2931,29.333333333
04/06/2013,24,2708,29.333333333
04/07/2013,1,2556,28.666666667
04/07/2013,2,2464,27.666666667
04/07/2013,3,2417,27.666666667
04/07/2013,4,2410,27.666666667
04/07/2013,5,2443,28
04/07/2013,6,2538,29
04/07/2013,7,2680,29
04/07/2013,8,2901,29.666666667
04/07/2013,9,3151,34
04/07/2013,10,3299,38.666666667
04/07/2013,11,3353,42.333333333
04/07/2013,12,3378,44
04/07/2013,13,3330,46
04/07/2013,14,3228,49.333333333
04/07/2013,15,3148,50
04/07/2013,16,3136,51.666666667
04/07/2013,17,3179,52.666666667
04/07/2013,18,3279,52.333333333
04/07/2013,19,3348,52
04/07/2013,20,3448,51
04/07/2013,21,3431,50
04/07/2013,22,3137,48.666666667
04/07/2013,23,2831,48
04/07/2013,24,2589,46.666666667
04/08/2013,1,2424,45.666666667
04/08/2013,2,2351,44.333333333
04/08/2013,3,2330,43.333333333
04/08/2013,4,2340,42.333333333
04/08/2013,5,2449,41
04/08/2013,6,2755,38.666666667
04/08/2013,7,3211,37.666666667
04/08/2013,8,3436,39
04/08/2013,9,3468,44.333333333
04/08/2013,10,3488,47.666666667
04/08/2013,11,3512,48.333333333
04/08/2013,12,3469,49
04/08/2013,13,3413,51
04/08/2013,14,3364,52.666666667
04/08/2013,15,3291,55
04/08/2013,16,3249,56.666666667
04/08/2013,17,3235,56.666666667
04/08/2013,18,3286,57
04/08/2013,19,3349,55.333333333
04/08/2013,20,3507,51.333333333
04/08/2013,21,3501,47.666666667
04/08/2013,22,3217,46.333333333
04/08/2013,23,2880,45.333333333
04/08/2013,24,2622,45
04/09/2013,1,2468,44.666666667
04/09/2013,2,2372,44
04/09/2013,3,2342,43.666666667
04/09/2013,4,2345,43.666666667
04/09/2013,5,2448,44
04/09/2013,6,2740,44.333333333
04/09/2013,7,3216,44
04/09/2013,8,3463,45
04/09/2013,9,3511,45.666666667
04/09/2013,10,3541,45.666666667
04/09/2013,11,3563,45
04/09/2013,12,3553,44.666666667
04/09/2013,13,3520,46.333333333
04/09/2013,14,3489,49
04/09/2013,15,3423,52
04/09/2013,16,3349,53.333333333
04/09/2013,17,3346,54
04/09/2013,18,3397,54
04/09/2013,19,3421,54
04/09/2013,20,3552,50.333333333
04/09/2013,21,3538,47.666666667
04/09/2013,22,3246,47
04/09/2013,23,2907,46
04/09/2013,24,2637,45.666666667
04/10/2013,1,2461,45.333333333
04/10/2013,2,2362,44.666666667
04/10/2013,3,2320,44
04/10/2013,4,2323,43
04/10/2013,5,2411,43.666666667
04/10/2013,6,2702,43
04/10/2013,7,3187,43.333333333
04/10/2013,8,3425,43.666666667
04/10/2013,9,3470,44
04/10/2013,10,3485,44.666666667
04/10/2013,11,3477,45.666666667
04/10/2013,12,3450,48.666666667
04/10/2013,13,3385,52
04/10/2013,14,3377,53.666666667
04/10/2013,15,3342,52.666666667
04/10/2013,16,3316,52
04/10/2013,17,3340,51.666666667
04/10/2013,18,3421,51
04/10/2013,19,3494,50.666666667
04/10/2013,20,3585,49.333333333
04/10/2013,21,3504,46.333333333
04/10/2013,22,3205,45.333333333
04/10/2013,23,2870,45
04/10/2013,24,2603,44.333333333
04/11/2013,1,2432,44
04/11/2013,2,2353,44
04/11/2013,3,2306,43.333333333
04/11/2013,4,2319,42
04/11/2013,5,2420,40.666666667
04/11/2013,6,2724,40
04/11/2013,7,3181,40
04/11/2013,8,3390,39.666666667
04/11/2013,9,3420,40.666666667
04/11/2013,10,3430,42
04/11/2013,11,3429,42
04/11/2013,12,3424,42.333333333
04/11/2013,13,3395,43
04/11/2013,14,3393,45
04/11/2013,15,3364,45
04/11/2013,16,3339,43
04/11/2013,17,3361,41.666666667
04/11/2013,18,3433,41.333333333
04/11/2013,19,3493,41.333333333
04/11/2013,20,3605,41.333333333
04/11/2013,21,3561,40
04/11/2013,22,3296,39.666666667
04/11/2013,23,2966,39
04/11/2013,24,2687,38.666666667
04/12/2013,1,2536,38
04/12/2013,2,2444,37.333333333
04/12/2013,3,2405,37.666666667
04/12/2013,4,2423,37
04/12/2013,5,2510,35.333333333
04/12/2013,6,2787,34
04/12/2013,7,3251,33.666666667
04/12/2013,8,3522,33
04/12/2013,9,3620,33
04/12/2013,10,3666,33.333333333
04/12/2013,11,3724,34
04/12/2013,12,3749,34.333333333
04/12/2013,13,3726,34
04/12/2013,14,3704,33.333333333
04/12/2013,15,3648,33.666666667
04/12/2013,16,3614,33.666666667
04/12/2013,17,3628,34.666666667
04/12/2013,18,3663,34.666666667
04/12/2013,19,3657,34.666666667
04/12/2013,20,3658,34.333333333
04/12/2013,21,3583,34.333333333
04/12/2013,22,3341,35
04/12/2013,23,3055,35
04/12/2013,24,2786,34.666666667
04/13/2013,1,2606,34.666666667
04/13/2013,2,2500,34
04/13/2013,3,2442,33.666666667
04/13/2013,4,2427,34
04/13/2013,5,2473,34
04/13/2013,6,2580,34
04/13/2013,7,2755,34
04/13/2013,8,2992,34.666666667
04/13/2013,9,3229,35.666666667
04/13/2013,10,3373,37.333333333
04/13/2013,11,3395,38
04/13/2013,12,3361,40.333333333
04/13/2013,13,3270,42.666666667
04/13/2013,14,3164,45
04/13/2013,15,3095,47.333333333
04/13/2013,16,3069,48.666666667
04/13/2013,17,3090,48.666666667
04/13/2013,18,3171,48.666666667
04/13/2013,19,3209,48.333333333
04/13/2013,20,3285,44.666666667
04/13/2013,21,3264,42.333333333
04/13/2013,22,3078,41.666666667
04/13/2013,23,2827,42
04/13/2013,24,2595,41.333333333
04/14/2013,1,2436,40.666666667
04/14/2013,2,2346,40.333333333
04/14/2013,3,2296,40.333333333
04/14/2013,4,2278,38.666666667
04/14/2013,5,2308,38
04/14/2013,6,2401,39
04/14/2013,7,2519,39
04/14/2013,8,2719,39
04/14/2013,9,2961,40.333333333
04/14/2013,10,3143,42.333333333
04/14/2013,11,3198,44
04/14/2013,12,3194,46.666666667
04/14/2013,13,3154,48
04/14/2013,14,3101,48.333333333
04/14/2013,15,3066,49
04/14/2013,16,3073,48.333333333
04/14/2013,17,3135,46.666666667
04/14/2013,18,3224,47.333333333
04/14/2013,19,3252,46.666666667
04/14/2013,20,3334,45
04/14/2013,21,3375,43.333333333
04/14/2013,22,3113,41
04/14/2013,23,2833,38
04/14/2013,24,2611,36
04/15/2013,1,2476,35
04/15/2013,2,2397,32.666666667
04/15/2013,3,2376,31.666666667
04/15/2013,4,2396,30
04/15/2013,5,2497,29.666666667
04/15/2013,6,2767,29.666666667
04/15/2013,7,3144,28.666666667
04/15/2013,8,3375,30.333333333
04/15/2013,9,3434,35.666666667
04/15/2013,10,3440,41
04/15/2013,11,3425,44
04/15/2013,12,3410,47.666666667
04/15/2013,13,3353,50
04/15/2013,14,3323,51.666666667
04/15/2013,15,3261,52.333333333
04/15/2013,16,3195,53.666666667
04/15/2013,17,3192,53.333333333
04/15/2013,18,3239,54.333333333
04/15/2013,19,3293,53
04/15/2013,20,3421,50
04/15/2013,21,3471,48.333333333
04/15/2013,22,3208,47.333333333
04/15/2013,23,2878,45.666666667
04/15/2013,24,2627,45
04/16/2013,1,2467,44
