Date,Hour,load,T
03/24/2010,18,3505,44.333333333
03/24/2010,19,3545,44
03/24/2010,20,3707,42.666666667
03/24/2010,21,3631,41
03/24/2010,22,3375,39.666666667
03/24/2010,23,3027,39.666666667
03/24/2010,24,2730,38.666666667
03/25/2010,1,2567,38
03/25/2010,2,2486,35.333333333
03/25/2010,3,2441,35.333333333
03/25/2010,4,2453,31.666666667
03/25/2010,5,2553,29.666666667
03/25/2010,6,2840,30.666666667
03/25/2010,7,3320,31.333333333
03/25/2010,8,3514,29
03/25/2010,9,3497,34
03/25/2010,10,3481,41.333333333
03/25/2010,11,3492,45.666666667
03/25/2010,12,3446,49.666666667
03/25/2010,13,3402,52.333333333
03/25/2010,14,3377,54.333333333
03/25/2010,15,3322,54.666666667
03/25/2010,16,3322,55.666666667
03/25/2010,17,3342,55
03/25/2010,18,3401,51.666666667
03/25/2010,19,3477,50.666666667
03/25/2010,20,3612,50.666666667
03/25/2010,21,3526,49.666666667
03/25/2010,22,3263,47.666666667
03/25/2010,23,2924,47.333333333
03/25/2010,24,2630,44.333333333
03/26/2010,1,2462,42.333333333
03/26/2010,2,2371,40.666666667
03/26/2010,3,2344,40
03/26/2010,4,2354,38.333333333
03/26/2010,5,2444,36.666666667
03/26/2010,6,2727,32.333333333
03/26/2010,7,3227,29.333333333
03/26/2010,8,3499,28.333333333
03/26/2010,9,3576,27.333333333
03/26/2010,10,3590,26.666666667
03/26/2010,11,3593,27.333333333
03/26/2010,12,3580,28.333333333
03/26/2010,13,3512,29.666666667
03/26/2010,14,3464,30.666666667
03/26/2010,15,3397,32
03/26/2010,16,3338,33
03/26/2010,17,3337,33
03/26/2010,18,3351,32.666666667
03/26/2010,19,3399,31.333333333
03/26/2010,20,3563,28.666666667
03/26/2010,21,3536,27
03/26/2010,22,3379,25.666666667
03/26/2010,23,3106,24.666666667
03/26/2010,24,2838,23.666666667
03/27/2010,1,2660,21.666666667
03/27/2010,2,2565,21
03/27/2010,3,2528,20
03/27/2010,4,2515,19
03/27/2010,5,2566,18.333333333
03/27/2010,6,2679,17.333333333
03/27/2010,7,2878,16.333333333
03/27/2010,8,3107,16.333333333
03/27/2010,9,3334,20.666666667
03/27/2010,10,3453,23
03/27/2010,11,3461,25.666666667
03/27/2010,12,3397,28
03/27/2010,13,3306,30
03/27/2010,14,3210,33
03/27/2010,15,3123,35
03/27/2010,16,3075,34.666666667
03/27/2010,17,3088,35.333333333
03/27/2010,18,3151,36.333333333
03/27/2010,19,3222,35.666666667
03/27/2010,20,3411,34.666666667
03/27/2010,21,3376,31.666666667
03/27/2010,22,3193,30.333333333
03/27/2010,23,2948,30.333333333
03/27/2010,24,2705,30
03/28/2010,1,2553,29.666666667
03/28/2010,2,2464,29.666666667
03/28/2010,3,2420,29.333333333
03/28/2010,4,2413,29.333333333
03/28/2010,5,2448,30.333333333
03/28/2010,6,2522,30.333333333
03/28/2010,7,2644,29
03/28/2010,8,2858,29.666666667
03/28/2010,9,3107,31.333333333
03/28/2010,10,3284,33
03/28/2010,11,3337,34.666666667
03/28/2010,12,3326,36.333333333
03/28/2010,13,3287,38.666666667
03/28/2010,14,3218,41.333333333
03/28/2010,15,3144,42
03/28/2010,16,3131,42.333333333
03/28/2010,17,3205,43
03/28/2010,18,3339,42.333333333
03/28/2010,19,3449,42
03/28/2010,20,3552,41.666666667
03/28/2010,21,3422,41
03/28/2010,22,3149,40
03/28/2010,23,2823,39.666666667
03/28/2010,24,2576,39.666666667
03/29/2010,1,2434,39.333333333
03/29/2010,2,2348,39.666666667
03/29/2010,3,2317,39.333333333
03/29/2010,4,2309,39.333333333
03/29/2010,5,2415,39.666666667
03/29/2010,6,2713,40.333333333
03/29/2010,7,3223,41
03/29/2010,8,3490,42.333333333
03/29/2010,9,3564,43.333333333
03/29/2010,10,3637,44.333333333
03/29/2010,11,3701,46.333333333
03/29/2010,12,3711,47.666666667
03/29/2010,13,3679,49
03/29/2010,14,3650,49.333333333
03/29/2010,15,3587,49
03/29/2010,16,3550,49.333333333
03/29/2010,17,3609,47.666666667
03/29/2010,18,3713,46.333333333
03/29/2010,19,3739,46.333333333
03/29/2010,20,3713,45.666666667
03/29/2010,21,3573,45.333333333
03/29/2010,22,3287,45
03/29/2010,23,2937,44.666666667
03/29/2010,24,2649,44
03/30/2010,1,2485,42.666666667
03/30/2010,2,2383,42.666666667
03/30/2010,3,2324,42.333333333
03/30/2010,4,2325,41.666666667
03/30/2010,5,2446,40.666666667
03/30/2010,6,2740,39.666666667
03/30/2010,7,3253,39.333333333
03/30/2010,8,3521,39
03/30/2010,9,3581,39
03/30/2010,10,3640,39.666666667
03/30/2010,11,3681,40
03/30/2010,12,3672,40
03/30/2010,13,3663,40.333333333
03/30/2010,14,3639,41
03/30/2010,15,3605,41
03/30/2010,16,3608,41.333333333
03/30/2010,17,3665,42.333333333
03/30/2010,18,3736,43
03/30/2010,19,3770,43.333333333
03/30/2010,20,3786,44
03/30/2010,21,3641,44.333333333
03/30/2010,22,3356,44.333333333
03/30/2010,23,3019,44.666666667
03/30/2010,24,2717,45
03/31/2010,1,2540,44.333333333
03/31/2010,2,2444,44.666666667
03/31/2010,3,2394,44
03/31/2010,4,2403,43.666666667
03/31/2010,5,2480,43.333333333
03/31/2010,6,2749,43.333333333
03/31/2010,7,3247,43.333333333
03/31/2010,8,3493,42.666666667
03/31/2010,9,3555,42.666666667
03/31/2010,10,3579,42.666666667
03/31/2010,11,3601,43.333333333
03/31/2010,12,3582,44
03/31/2010,13,3556,44.666666667
03/31/2010,14,3537,45.666666667
03/31/2010,15,3496,45.666666667
03/31/2010,16,3462,46.333333333
03/31/2010,17,3494,47
03/31/2010,18,3547,46.666666667
03/31/2010,19,3596,46.333333333
03/31/2010,20,3692,46
03/31/2010,21,3609,45.666666667
03/31/2010,22,3321,46.333333333
03/31/2010,23,2963,45.666666667
03/31/2010,24,2676,45
04/01/2010,1,2474,45
04/01/2010,2,2374,44.666666667
04/01/2010,3,2332,44
04/01/2010,4,2338,44
04/01/2010,5,2445,43.333333333
04/01/2010,6,2715,43
04/01/2010,7,3185,42.666666667
04/01/2010,8,3403,42.333333333
04/01/2010,9,3433,43.666666667
04/01/2010,10,3447,45
04/01/2010,11,3456,46.333333333
04/01/2010,12,3421,50.333333333
04/01/2010,13,3376,53.333333333
04/01/2010,14,3351,56.333333333
04/01/2010,15,3300,59.333333333
04/01/2010,16,3236,61.333333333
04/01/2010,17,3224,62.666666667
04/01/2010,18,3238,64
04/01/2010,19,3275,59.666666667
04/01/2010,20,3473,56
04/01/2010,21,3496,51.333333333
04/01/2010,22,3248,48.333333333
04/01/2010,23,2889,46.666666667
04/01/2010,24,2584,44.666666667
04/02/2010,1,2399,44.333333333
04/02/2010,2,2294,43.333333333
04/02/2010,3,2252,42.333333333
04/02/2010,4,2264,41
04/02/2010,5,2342,41
04/02/2010,6,2613,39.333333333
04/02/2010,7,3051,39
04/02/2010,8,3297,39
04/02/2010,9,3339,43.333333333
04/02/2010,10,3350,49.333333333
04/02/2010,11,3344,53.666666667
04/02/2010,12,3316,59.333333333
04/02/2010,13,3277,63.666666667
04/02/2010,14,3273,65.666666667
04/02/2010,15,3220,65.666666667
04/02/2010,16,3177,67
04/02/2010,17,3154,67.333333333
04/02/2010,18,3150,66.666666667
04/02/2010,19,3151,65.666666667
04/02/2010,20,3270,61.666666667
04/02/2010,21,3263,57.666666667
04/02/2010,22,3079,56.333333333
04/02/2010,23,2793,54.333333333
04/02/2010,24,2533,53
04/03/2010,1,2358,52
04/03/2010,2,2241,51.333333333
04/03/2010,3,2193,50
04/03/2010,4,2172,49
04/03/2010,5,2207,47.666666667
04/03/2010,6,2314,46.333333333
04/03/2010,7,2484,44.666666667
04/03/2010,8,2737,44.333333333
04/03/2010,9,2994,48.333333333
04/03/2010,10,3122,53.666666667
04/03/2010,11,3148,58
04/03/2010,12,3103,63
04/03/2010,13,3049,65.666666667
04/03/2010,14,2988,69.666666667
04/03/2010,15,2943,72.333333333
04/03/2010,16,2932,74.333333333
04/03/2010,17,2960,74
04/03/2010,18,2991,73
04/03/2010,19,3013,70.333333333
04/03/2010,20,3181,67.333333333
04/03/2010,21,3197,65
04/03/2010,22,3010,62.666666667
04/03/2010,23,2764,61
04/03/2010,24,2494,59.333333333
04/04/2010,1,2295,57.666666667
04/04/2010,2,2169,58
04/04/2010,3,2099,55.333333333
04/04/2010,4,2066,54.666666667
04/04/2010,5,2090,54
04/04/2010,6,2180,54
04/04/2010,7,2316,52.333333333
04/04/2010,8,2566,52.333333333
04/04/2010,9,2854,54
04/04/2010,10,2996,57.666666667
04/04/2010,11,3037,62.666666667
04/04/2010,12,3032,66
04/04/2010,13,2975,67.666666667
04/04/2010,14,2847,71
04/04/2010,15,2766,70.333333333
04/04/2010,16,2743,71.333333333
04/04/2010,17,2752,71
04/04/2010,18,2786,71
04/04/2010,19,2866,69.333333333
04/04/2010,20,3109,65
04/04/2010,21,3152,62.666666667
04/04/2010,22,2924,59.333333333
04/04/2010,23,2621,56.333333333
04/04/2010,24,2373,54
04/05/2010,1,2228,51
04/05/2010,2,2150,48
04/05/2010,3,2117,45.666666667
04/05/2010,4,2121,44
04/05/2010,5,2226,41
04/05/2010,6,2529,40.333333333
04/05/2010,7,2996,39.333333333
04/05/2010,8,3237,39.666666667
04/05/2010,9,3311,46.333333333
04/05/2010,10,3370,53.666666667
04/05/2010,11,3412,59
04/05/2010,12,3422,61.333333333
04/05/2010,13,3393,62.333333333
04/05/2010,14,3373,64
04/05/2010,15,3325,63
04/05/2010,16,3303,64.333333333
04/05/2010,17,3308,65.333333333
04/05/2010,18,3358,64
04/05/2010,19,3377,64
04/05/2010,20,3484,63
04/05/2010,21,3462,60
04/05/2010,22,3184,57.666666667
04/05/2010,23,2825,59
04/05/2010,24,2537,59
04/06/2010,1,2371,57.333333333
04/06/2010,2,2275,55.666666667
04/06/2010,3,2232,54.333333333
04/06/2010,4,2232,53.666666667
04/06/2010,5,2320,52
04/06/2010,6,2605,47.666666667
04/06/2010,7,3067,46.333333333
04/06/2010,8,3303,47
04/06/2010,9,3351,50.666666667
04/06/2010,10,3383,54.666666667
04/06/2010,11,3415,55.666666667
04/06/2010,12,3426,56.666666667
04/06/2010,13,3410,57.666666667
04/06/2010,14,3404,57.333333333
04/06/2010,15,3371,57.333333333
04/06/2010,16,3347,57.333333333
04/06/2010,17,3377,56
04/06/2010,18,3437,55.333333333
04/06/2010,19,3468,54.666666667
04/06/2010,20,3535,53.666666667
04/06/2010,21,3436,52.333333333
04/06/2010,22,3162,52
04/06/2010,23,2818,52.333333333
04/06/2010,24,2534,51.666666667
04/07/2010,1,2361,50.666666667
04/07/2010,2,2251,49.666666667
04/07/2010,3,2219,49.666666667
04/07/2010,4,2219,48.666666667
04/07/2010,5,2319,47.666666667
04/07/2010,6,2607,46.666666667
04/07/2010,7,3069,46.333333333
04/07/2010,8,3292,47
04/07/2010,9,3334,49.666666667
04/07/2010,10,3355,52
04/07/2010,11,3399,56.333333333
04/07/2010,12,3433,62.666666667
04/07/2010,13,3440,66.666666667
04/07/2010,14,3452,71.666666667
04/07/2010,15,3437,73
04/07/2010,16,3409,76
04/07/2010,17,3412,75.666666667
04/07/2010,18,3431,75
04/07/2010,19,3453,73
04/07/2010,20,3526,67
04/07/2010,21,3485,65.333333333
04/07/2010,22,3207,63.333333333
04/07/2010,23,2862,62.666666667
04/07/2010,24,2573,61
04/08/2010,1,2392,59.666666667
04/08/2010,2,2286,59
04/08/2010,3,2235,56.333333333
04/08/2010,4,2225,55.333333333
04/08/2010,5,2308,54.666666667
04/08/2010,6,2576,53.333333333
04/08/2010,7,3055,53
04/08/2010,8,3311,50.666666667
04/08/2010,9,3362,50.666666667
04/08/2010,10,3390,50.333333333
04/08/2010,11,3430,50.333333333
04/08/2010,12,3415,50.333333333
04/08/2010,13,3393,51.666666667
04/08/2010,14,3391,52
04/08/2010,15,3340,52.666666667
04/08/2010,16,3294,52
04/08/2010,17,3309,53
04/08/2010,18,3344,54
04/08/2010,19,3385,52.333333333
04/08/2010,20,3494,52.666666667
04/08/2010,21,3450,50.666666667
04/08/2010,22,3186,49.333333333
04/08/2010,23,2826,49
04/08/2010,24,2557,47.666666667
04/09/2010,1,2386,47.666666667
04/09/2010,2,2290,47
04/09/2010,3,2246,46.333333333
04/09/2010,4,2234,46.333333333
04/09/2010,5,2328,46
04/09/2010,6,2582,46
04/09/2010,7,3051,46
04/09/2010,8,3324,45.333333333
04/09/2010,9,3402,44.666666667
04/09/2010,10,3458,45.333333333
04/09/2010,11,3491,45.666666667
04/09/2010,12,3507,46.333333333
04/09/2010,13,3455,47
04/09/2010,14,3418,48
04/09/2010,15,3359,48.666666667
04/09/2010,16,3334,49
04/09/2010,17,3372,49.333333333
04/09/2010,18,3399,48
04/09/2010,19,3391,47
04/09/2010,20,3406,46
04/09/2010,21,3341,45
04/09/2010,22,3131,44.666666667
04/09/2010,23,2870,42
04/09/2010,24,2601,41
04/10/2010,1,2439,40
04/10/2010,2,2336,38.333333333
04/10/2010,3,2280,38.666666667
04/10/2010,4,2259,38.333333333
04/10/2010,5,2296,37.666666667
04/10/2010,6,2408,37.666666667
04/10/2010,7,2597,37
04/10/2010,8,2840,37.666666667
04/10/2010,9,3102,38.333333333
04/10/2010,10,3242,41
04/10/2010,11,3279,42.333333333
04/10/2010,12,3244,43.666666667
04/10/2010,13,3169,45.666666667
04/10/2010,14,3083,48.666666667
04/10/2010,15,3000,51.333333333
04/10/2010,16,2949,53.333333333
04/10/2010,17,2960,54.333333333
04/10/2010,18,2999,55.666666667
04/10/2010,19,3025,55
04/10/2010,20,3166,53
04/10/2010,21,3197,51
04/10/2010,22,3019,49.333333333
04/10/2010,23,2757,48
04/10/2010,24,2524,47.333333333
04/11/2010,1,2364,47.666666667
04/11/2010,2,2269,46
04/11/2010,3,2210,45
04/11/2010,4,2193,43.666666667
04/11/2010,5,2220,43.333333333
04/11/2010,6,2298,42.333333333
04/11/2010,7,2400,41.666666667
04/11/2010,8,2606,41.666666667
04/11/2010,9,2823,43.666666667
04/11/2010,10,2993,47.666666667
04/11/2010,11,3058,51
04/11/2010,12,3058,56.666666667
04/11/2010,13,3032,58
04/11/2010,14,2973,58.666666667
04/11/2010,15,2920,58.666666667
04/11/2010,16,2904,60.333333333
04/11/2010,17,2945,60.333333333
04/11/2010,18,3037,60.333333333
04/11/2010,19,3078,58.666666667
04/11/2010,20,3230,54.333333333
04/11/2010,21,3260,52.333333333
04/11/2010,22,3002,49.666666667
04/11/2010,23,2689,44.333333333
04/11/2010,24,2437,44.333333333
04/12/2010,1,2290,45.333333333
04/12/2010,2,2218,43.666666667
04/12/2010,3,2189,41.333333333
04/12/2010,4,2192,40
04/12/2010,5,2299,38.333333333
04/12/2010,6,2607,36.333333333
04/12/2010,7,3058,36
04/12/2010,8,3294,36
04/12/2010,9,3331,42
04/12/2010,10,3375,46
04/12/2010,11,3404,49.333333333
04/12/2010,12,3398,50
04/12/2010,13,3364,51.333333333
04/12/2010,14,3341,52
04/12/2010,15,3286,54
04/12/2010,16,3240,54.666666667
04/12/2010,17,3232,55.333333333
04/12/2010,18,3268,54
04/12/2010,19,3302,54
04/12/2010,20,3435,52
04/12/2010,21,3446,49
04/12/2010,22,3181,45.666666667
04/12/2010,23,2832,42.333333333
04/12/2010,24,2555,38.333333333
04/13/2010,1,2399,39.666666667
04/13/2010,2,2318,35.666666667
04/13/2010,3,2288,34
04/13/2010,4,2296,32.666666667
04/13/2010,5,2379,31.666666667
04/13/2010,6,2677,30.666666667
04/13/2010,7,3113,30
04/13/2010,8,3358,31.333333333
04/13/2010,9,3373,37.333333333
04/13/2010,10,3365,42.666666667
04/13/2010,11,3370,46
04/13/2010,12,3354,49.333333333
04/13/2010,13,3336,51.666666667
04/13/2010,14,3330,53.333333333
04/13/2010,15,3288,54.333333333
04/13/2010,16,3227,55.333333333
04/13/2010,17,3211,55
04/13/2010,18,3244,54
04/13/2010,19,3272,53.333333333
04/13/2010,20,3404,50
04/13/2010,21,3439,46.666666667
04/13/2010,22,3182,45.666666667
04/13/2010,23,2839,41.666666667
04/13/2010,24,2563,40.333333333
04/14/2010,1,2412,38
04/14/2010,2,2316,35.333333333
04/14/2010,3,2285,32.666666667
04/14/2010,4,2293,32.333333333
04/14/2010,5,2405,31
04/14/2010,6,2713,30
04/14/2010,7,3152,29.666666667
04/14/2010,8,3380,31
04/14/2010,9,3373,36.333333333
04/14/2010,10,3363,44.666666667
04/14/2010,11,3380,51.666666667
04/14/2010,12,3364,56.666666667
04/14/2010,13,3324,58.666666667
04/14/2010,14,3309,60.333333333
04/14/2010,15,3244,61.333333333
04/14/2010,16,3200,61.333333333
04/14/2010,17,3212,63.333333333
04/14/2010,18,3237,63.666666667
04/14/2010,19,3258,62.333333333
04/14/2010,20,3362,59.666666667
04/14/2010,21,3430,55.666666667
04/14/2010,22,3161,52.666666667
04/14/2010,23,2812,48
04/14/2010,24,2544,47
04/15/2010,1,2375,44
04/15/2010,2,2295,43
04/15/2010,3,2259,41.333333333
04/15/2010,4,2255,41.333333333
04/15/2010,5,2342,37
04/15/2010,6,2632,37
04/15/2010,7,3048,35
04/15/2010,8,3275,35.333333333
04/15/2010,9,3299,43.666666667
04/15/2010,10,3298,48.333333333
04/15/2010,11,3307,51
04/15/2010,12,3317,52.666666667
04/15/2010,13,3299,54.333333333
04/15/2010,14,3298,56
04/15/2010,15,3249,56
04/15/2010,16,3201,55
04/15/2010,17,3185,55
04/15/2010,18,3210,52.333333333
04/15/2010,19,3240,50.666666667
04/15/2010,20,3376,47
04/15/2010,21,3403,45.333333333
04/15/2010,22,3169,44
04/15/2010,23,2823,43.333333333
04/15/2010,24,2565,42
04/16/2010,1,2399,41.666666667
04/16/2010,2,2311,40.333333333
04/16/2010,3,2280,39.666666667
04/16/2010,4,2273,39
04/16/2010,5,2377,39
04/16/2010,6,2637,38.333333333
04/16/2010,7,3050,38
04/16/2010,8,3325,38
04/16/2010,9,3422,39
04/16/2010,10,3474,39
04/16/2010,11,3503,40
04/16/2010,12,3508,41
04/16/2010,13,3491,40.666666667
04/16/2010,14,3470,40
04/16/2010,15,3424,39.333333333
04/16/2010,16,3393,38.666666667
04/16/2010,17,3438,39
04/16/2010,18,3460,39.666666667
04/16/2010,19,3452,39.666666667
04/16/2010,20,3475,39
04/16/2010,21,3401,38.333333333
04/16/2010,22,3189,38.666666667
04/16/2010,23,2895,38.666666667
04/16/2010,24,2654,38.333333333
04/17/2010,1,2485,38.333333333
04/17/2010,2,2373,38
04/17/2010,3,2313,37.333333333
04/17/2010,4,2280,37.666666667
04/17/2010,5,2310,38.333333333
04/17/2010,6,2434,38
04/17/2010,7,2605,38
04/17/2010,8,2866,37
04/17/2010,9,3125,38.666666667
04/17/2010,10,3309,38
04/17/2010,11,3394,39
04/17/2010,12,3381,39
04/17/2010,13,3333,39.666666667
04/17/2010,14,3258,39.666666667
04/17/2010,15,3176,41.333333333
04/17/2010,16,3150,41
04/17/2010,17,3179,41.333333333
04/17/2010,18,3225,40.333333333
04/17/2010,19,3248,40.333333333
04/17/2010,20,3291,40
04/17/2010,21,3259,39.333333333
04/17/2010,22,3072,38.333333333
04/17/2010,23,2813,38
04/17/2010,24,2579,37.333333333
04/18/2010,1,2404,37
04/18/2010,2,2295,37
04/18/2010,3,2247,37.333333333
04/18/2010,4,2217,37
04/18/2010,5,2245,36.666666667
04/18/2010,6,2335,36.666666667
04/18/2010,7,2445,36
04/18/2010,8,2672,36.333333333
04/18/2010,9,2938,37.333333333
04/18/2010,10,3087,39.666666667
04/18/2010,11,3151,41.333333333
04/18/2010,12,3173,43
04/18/2010,13,3145,45.333333333
04/18/2010,14,3073,46.666666667
04/18/2010,15,3021,47.333333333
04/18/2010,16,3012,46
04/18/2010,17,3071,46
04/18/2010,18,3161,43.666666667
04/18/2010,19,3202,43.333333333
04/18/2010,20,3272,43.333333333
04/18/2010,21,3261,43
04/18/2010,22,3029,43
04/18/2010,23,2742,42
04/18/2010,24,2511,40.333333333
04/19/2010,1,2353,39.666666667
04/19/2010,2,2273,38
04/19/2010,3,2250,37.333333333
04/19/2010,4,2251,35.666666667
04/19/2010,5,2351,34.666666667
04/19/2010,6,2622,34
04/19/2010,7,2970,33
04/19/2010,8,3255,34.666666667
04/19/2010,9,3374,41
04/19/2010,10,3436,44.666666667
04/19/2010,11,3473,47.333333333
04/19/2010,12,3447,49.333333333
04/19/2010,13,3401,52.333333333
04/19/2010,14,3361,55
04/19/2010,15,3308,56
04/19/2010,16,3255,56.666666667
04/19/2010,17,3262,57.666666667
04/19/2010,18,3275,57
04/19/2010,19,3274,55.666666667
04/19/2010,20,3363,54.333333333
04/19/2010,21,3420,52
04/19/2010,22,3163,50
04/19/2010,23,2834,48.333333333
04/19/2010,24,2558,47.333333333
04/20/2010,1,2396,46.333333333
04/20/2010,2,2307,43.666666667
04/20/2010,3,2266,43
04/20/2010,4,2265,43
04/20/2010,5,2362,41.333333333
04/20/2010,6,2619,41.666666667
04/20/2010,7,2979,40.333333333
04/20/2010,8,3242,41.666666667
04/20/2010,9,3330,47.666666667
04/20/2010,10,3343,53
04/20/2010,11,3373,56.666666667
04/20/2010,12,3375,61.333333333
04/20/2010,13,3344,63.333333333
04/20/2010,14,3318,64.666666667
04/20/2010,15,3267,66
04/20/2010,16,3225,64.666666667
04/20/2010,17,3217,65.333333333
04/20/2010,18,3234,66
04/20/2010,19,3223,64.666666667
04/20/2010,20,3291,61.666666667
04/20/2010,21,3367,57
04/20/2010,22,3110,52.333333333
04/20/2010,23,2785,49
04/20/2010,24,2508,47.666666667
04/21/2010,1,2340,46.333333333
04/21/2010,2,2253,45
04/21/2010,3,2213,43
04/21/2010,4,2214,40.666666667
04/21/2010,5,2321,41
04/21/2010,6,2578,39
04/21/2010,7,2926,37.333333333
04/21/2010,8,3175,40
04/21/2010,9,3251,45.333333333
04/21/2010,10,3291,52.333333333
04/21/2010,11,3340,58.666666667
04/21/2010,12,3337,64
04/21/2010,13,3299,63.666666667
04/21/2010,14,3280,67
04/21/2010,15,3241,67.333333333
04/21/2010,16,3210,67.333333333
04/21/2010,17,3201,65
04/21/2010,18,3209,64.333333333
04/21/2010,19,3240,62.666666667
04/21/2010,20,3349,61.333333333
04/21/2010,21,3373,58.666666667
04/21/2010,22,3138,56.333333333
04/21/2010,23,2797,55
04/21/2010,24,2514,52
04/22/2010,1,2336,50.666666667
04/22/2010,2,2231,48.666666667
04/22/2010,3,2191,47.333333333
04/22/2010,4,2180,47
04/22/2010,5,2281,44
04/22/2010,6,2541,44.333333333
04/22/2010,7,2893,44.333333333
04/22/2010,8,3176,44.666666667
04/22/2010,9,3272,48.666666667
04/22/2010,10,3322,53
04/22/2010,11,3364,57
04/22/2010,12,3384,60
04/22/2010,13,3361,61
04/22/2010,14,3339,63.333333333
04/22/2010,15,3293,61.333333333
04/22/2010,16,3256,57.333333333
04/22/2010,17,3252,59
04/22/2010,18,3248,59
04/22/2010,19,3248,57
04/22/2010,20,3331,55
04/22/2010,21,3354,53
04/22/2010,22,3115,51
04/22/2010,23,2777,49.333333333
04/22/2010,24,2515,49.333333333
04/23/2010,1,2342,49.666666667
04/23/2010,2,2250,46.666666667
04/23/2010,3,2205,46
04/23/2010,4,2199,45.666666667
04/23/2010,5,2281,44.666666667
04/23/2010,6,2515,45.333333333
04/23/2010,7,2848,45
04/23/2010,8,3136,44.666666667
04/23/2010,9,3263,46.333333333
04/23/2010,10,3331,49.333333333
04/23/2010,11,3377,50.666666667
04/23/2010,12,3364,51.333333333
04/23/2010,13,3319,54
04/23/2010,14,3269,55.666666667
04/23/2010,15,3216,58.333333333
04/23/2010,16,3177,59.666666667
04/23/2010,17,3161,57.666666667
04/23/2010,18,3155,56.333333333
04/23/2010,19,3132,56
04/23/2010,20,3193,54.666666667
04/23/2010,21,3260,52.666666667
04/23/2010,22,3055,51
04/23/2010,23,2780,48
04/23/2010,24,2517,45
04/24/2010,1,2333,40.333333333
04/24/2010,2,2229,40.333333333
04/24/2010,3,2186,39.666666667
04/24/2010,4,2172,37
04/24/2010,5,2222,36.666666667
04/24/2010,6,2331,34.666666667
04/24/2010,7,2486,35
04/24/2010,8,2729,37.333333333
04/24/2010,9,2919,44
04/24/2010,10,3023,51.666666667
04/24/2010,11,3048,56
04/24/2010,12,2999,59.666666667
04/24/2010,13,2944,61.666666667
04/24/2010,14,2876,63
04/24/2010,15,2830,64.666666667
04/24/2010,16,2811,64.333333333
04/24/2010,17,2837,63.666666667
04/24/2010,18,2888,63
04/24/2010,19,2905,61.666666667
04/24/2010,20,2972,60.666666667
04/24/2010,21,3056,56.333333333
04/24/2010,22,2881,55
04/24/2010,23,2625,54.333333333
04/24/2010,24,2411,52.666666667
04/25/2010,1,2246,50
04/25/2010,2,2146,48.333333333
04/25/2010,3,2102,46
04/25/2010,4,2090,45
04/25/2010,5,2135,42.333333333
04/25/2010,6,2192,40.666666667
04/25/2010,7,2285,38
04/25/2010,8,2487,42.666666667
04/25/2010,9,2731,47.666666667
04/25/2010,10,2868,52
04/25/2010,11,2929,55.666666667
04/25/2010,12,2935,58.333333333
04/25/2010,13,2920,59.666666667
04/25/2010,14,2882,60.333333333
04/25/2010,15,2843,60.333333333
04/25/2010,16,2838,60.666666667
04/25/2010,17,2892,59.666666667
04/25/2010,18,2988,58
04/25/2010,19,3047,56.333333333
04/25/2010,20,3124,55
04/25/2010,21,3133,53
04/25/2010,22,2885,51.333333333
04/25/2010,23,2587,51.333333333
04/25/2010,24,2359,50
04/26/2010,1,2202,49
04/26/2010,2,2120,48
04/26/2010,3,2099,47.333333333
04/26/2010,4,2099,46.333333333
04/26/2010,5,2190,44
04/26/2010,6,2458,43.666666667
04/26/2010,7,2844,42.666666667
04/26/2010,8,3121,43.666666667
04/26/2010,9,3217,48
04/26/2010,10,3270,51
04/26/2010,11,3326,54.666666667
04/26/2010,12,3333,57
04/26/2010,13,3304,57.666666667
04/26/2010,14,3282,60.666666667
04/26/2010,15,3238,61
04/26/2010,16,3198,62
04/26/2010,17,3196,61.666666667
04/26/2010,18,3217,60.666666667
04/26/2010,19,3245,58.666666667
04/26/2010,20,3312,55.333333333
04/26/2010,21,3316,54
04/26/2010,22,3056,53.333333333
04/26/2010,23,2718,51.333333333
04/26/2010,24,2446,51.333333333
04/27/2010,1,2265,49.666666667
04/27/2010,2,2176,47.666666667
04/27/2010,3,2135,45.666666667
04/27/2010,4,2138,45.666666667
04/27/2010,5,2214,44.666666667
04/27/2010,6,2449,44
04/27/2010,7,2874,43.666666667
04/27/2010,8,3176,43.666666667
04/27/2010,9,3275,43
04/27/2010,10,3336,42.333333333
04/27/2010,11,3393,42.333333333
04/27/2010,12,3408,42
04/27/2010,13,3394,42.333333333
04/27/2010,14,3380,43
04/27/2010,15,3348,42
04/27/2010,16,3323,41.666666667
04/27/2010,17,3377,41.333333333
04/27/2010,18,3444,40
04/27/2010,19,3459,40
04/27/2010,20,3466,38.666666667
04/27/2010,21,3408,38.333333333
04/27/2010,22,3152,38
04/27/2010,23,2818,36.666666667
04/27/2010,24,2543,35.333333333
04/28/2010,1,2375,35
04/28/2010,2,2276,33.666666667
04/28/2010,3,2231,33
04/28/2010,4,2220,33
04/28/2010,5,2303,34.333333333
04/28/2010,6,2570,33.666666667
04/28/2010,7,2983,33.333333333
04/28/2010,8,3258,34.333333333
04/28/2010,9,3365,35.666666667
04/28/2010,10,3414,37
04/28/2010,11,3462,37.333333333
04/28/2010,12,3439,39.333333333
04/28/2010,13,3402,40.666666667
04/28/2010,14,3387,40.333333333
04/28/2010,15,3354,41
04/28/2010,16,3329,41.333333333
04/28/2010,17,3364,42.333333333
