"spFcst","lmFcst","meanFcst","tindx","dindx","mindx","hindx","year","dow","fcst_load","holiday","fcst_temp","temp2","temp3","lag24","lag48","lag72","lag96","lag120","lag144","lag168","forecast","act_load","act_temp"
"2769",3553.25251541997,2472.38827015016,3490.35294117647,2010-04-26 08:00:00,"4/26/2010",4,9,2010,"Monday",3451.34075126703,0,41.00000000008,1681.00000000656,68921.0000004034,3192.04965638909,3233.9619536989,3430.09774525698,3450.96017668595,3485.41206217027,3475.81234860494,3451.34075126703,0,3217,48
"2770",3561.79584196261,3736.89787965044,3527.52941176471,2010-04-26 09:00:00,"4/26/2010",4,10,2010,"Monday",3501.88303644472,0,43.8266666666,1920.77671110527,84181.2406585788,3238.22206358668,3284.99505881613,3476.1806638305,3504.20679836538,3533.03212385432,3526.76741170677,3501.88303644472,0,3270,51
"2771",3570.1087789647,2470.14260863403,3563.58823529412,2010-04-26 10:00:00,"4/26/2010",4,11,2010,"Monday",3512.45271259951,0,46.62666666668,2174.04604444569,101368.520232383,3245.81377799191,3296.63763007629,3491.64262111262,3524.31997379452,3545.78791771581,3538.91154811166,3512.45271259951,0,3326,54.666666667
"2772",3537.29544251259,3597.64028114969,3560.29411764706,2010-04-26 11:00:00,"4/26/2010",4,12,2010,"Monday",3485.42637502955,0,48.29333333332,2332.24604444316,112631.93563961,3209.87284787407,3264.8548834199,3465.56091493712,3495.83011829508,3515.08340466064,3509.0157212619,3485.42637502955,0,3333,57
"2773",3479.37633161802,2391.19341381066,3521.82352941176,2010-04-26 12:00:00,"4/26/2010",4,13,2010,"Monday",3427.44085445413,0,49.9466666666,2494.66951110445,124600.426514464,3154.3597190171,3205.96116394581,3411.46983629917,3441.54465234213,3458.24201601532,3453.72055814823,3427.44085445413,0,3304,57.666666667
"2774",3444.039708179,3686.849314177,3496.64705882353,2010-04-26 13:00:00,"4/26/2010",4,14,2010,"Monday",3377.86496033155,0,51.37333333336,2639.21937778052,135585.496834582,3105.99341094742,3156.83768567547,3365.89340572733,3396.15066617644,3411.75751071816,3406.81432710998,3377.86496033155,0,3282,60.666666667
"2775",3387.01357683101,2717.79431352738,3447.23529411765,2010-04-26 14:00:00,"4/26/2010",4,15,2010,"Monday",3326.08183247085,0,52.32000000008,2737.38240000837,143219.847168657,3051.41448010167,3104.23855509411,3316.71445048438,3347.56941472299,3359.26909330716,3357.01400711405,3326.08183247085,0,3238,61
"2776",3347.99421183932,2928.73430514076,3409.64705882353,2010-04-26 15:00:00,"4/26/2010",4,16,2010,"Monday",3310.62236758416,0,52.76,2783.6176,146863.664576,3035.8879955276,3090.82974437552,3300.9869357971,3331.32505964926,3344.4642054405,3340.67977630157,3310.62236758416,0,3198,62
"2777",3392.45280212564,2175.79660000602,3435.29411764706,2010-04-26 16:00:00,"4/26/2010",4,17,2010,"Monday",3404.27673535388,0,52.49333333332,2755.55004444304,144648.006999594,3128.01976649629,3182.3888733711,3384.68783727242,3411.89691756979,3434.08862508479,3429.5200208899,3404.27673535388,0,3196,61.666666667
"2778",3472.44090842335,3759.68976430379,3490,2010-04-26 17:00:00,"4/26/2010",4,18,2010,"Monday",3521.69298177194,0,52.04000000004,2708.16160000416,140932.729664325,3250.85777815993,3294.85578504145,3491.31665554849,3515.72605348342,3547.60685875397,3540.99817082167,3521.69298177194,0,3217,60.666666667
"2779",3502.56755884541,2759.85325374817,3516.35294117647,2010-04-26 18:00:00,"4/26/2010",4,19,2010,"Monday",3556.67850455072,0,50.94666666664,2595.56284444173,132235.275048089,3286.20839935328,3326.76258598462,3522.78178739225,3544.38990038575,3580.98087129948,3577.65102004341,3556.67850455072,0,3245,58.666666667
"2780",3529.73132614581,3751.3891542128,3588.29411764706,2010-04-26 19:00:00,"4/26/2010",4,20,2010,"Monday",3553.11709650066,0,49.49333333336,2449.59004444708,121238.3765999,3291.21117501362,3331.50088470525,3523.6259814885,3549.20087081787,3582.78964683705,3577.74001509075,3553.11709650066,0,3312,55.333333333
"2781",3507.26099124941,2055.37831134244,3569.11764705882,2010-04-26 20:00:00,"4/26/2010",4,21,2010,"Monday",3514.59753021202,0,47.78666666664,2283.56551110856,109123.98389078,3260.08358004785,3305.57476033853,3494.25460480771,3524.46683131434,3552.60006743614,3545.97681728186,3514.59753021202,0,3316,54
"2782",3257.79449641191,4008.88429870042,3291.52941176471,2010-04-26 21:00:00,"4/26/2010",4,22,2010,"Monday",3313.46981655209,0,46.62666666676,2174.04604445315,101368.520232905,3061.86620804132,3108.5499735582,3295.79690636822,3329.30970542086,3354.88210935625,3348.76883834535,3313.46981655209,0,3056,53.333333333
"2783",2891.27911664736,2408.12384813064,2925.11764705882,2010-04-26 22:00:00,"4/26/2010",4,23,2010,"Monday",2991.34653430473,0,45.1733333332,2040.6300444324,92182.0612068874,2744.28946417758,2786.72337999103,2971.14638618482,3005.32892293804,3033.75545673609,3029.75356253771,2991.34653430473,0,2718,51.333333333
"2784",2591.73523988273,3808.42337064469,2632.29411764706,2010-04-26 23:00:00,"4/26/2010",4,24,2010,"Monday",2711.43928065338,0,43.77333333332,1916.10471110994,83874.2902209604,2466.12835273804,2503.05527152155,2685.84046797053,2723.37372211899,2752.2292035171,2749.6787566326,2711.43928065338,0,2446,51.333333333
"2785",2511.7604549376,2614.79803317621,2470.58823529412,2010-04-27 00:00:00,"4/27/2010",4,1,2010,"Tuesday",2568.10373583352,0,42.22666666664,1783.09137777553,75294.005245487,2550.12055815441,2277.37339937318,2327.30806259172,2512.46721606855,2553.18432583075,2584.23834441812,2568.10373583352,0,2265,49.666666667
"2786",2426.81556296975,3102.64486595433,2388.23529411765,2010-04-27 01:00:00,"4/27/2010",4,2,2010,"Tuesday",2478.27633896454,0,41.42666666668,1716.16871111222,71095.1491390316,2462.49153039045,2193.6142636392,2239.29863570217,2431.83153609029,2464.13059304544,2497.801215966,2478.27633896454,0,2176,47.666666667
"2787",2389.90027981981,2404.57411097341,2354.29411764706,2010-04-27 02:00:00,"4/27/2010",4,3,2010,"Tuesday",2437.30222395392,0,40.85333333336,1668.99484444662,68184.0027118372,2423.29331894466,2157.47925600754,2200.32377700639,2396.89630981581,2427.32211183694,2461.94192160285,2437.30222395392,0,2135,45.666666667
"2788",2388.77797797206,3385.21931615188,2355.11764705882,2010-04-27 03:00:00,"4/27/2010",4,4,2010,"Tuesday",2439.41392038882,0,40.06666666668,1605.33777777885,64320.5336296938,2424.48188799692,2160.01533158278,2207.10335885757,2403.35220609395,2429.50172709341,2464.91448507727,2439.41392038882,0,2138,45.666666667
"2789",2471.81997029042,2911.33736343627,2445.94117647059,2010-04-27 04:00:00,"4/27/2010",4,5,2010,"Tuesday",2515.79780912579,0,39.29333333336,1543.96604444654,60667.5724398272,2498.12301656694,2235.26761583936,2279.30721093322,2480.43880788418,2501.39972962957,2536.63105986699,2515.79780912579,0,2214,44.666666667
"2790",2712.55907009082,3450.62223788068,2726.70588235294,2010-04-27 05:00:00,"4/27/2010",4,6,2010,"Tuesday",2731.03164549167,0,38.78666666668,1504.40551111215,58350.8750910231,2715.09843305444,2457.97915679557,2499.19293360082,2708.86619567523,2715.09065400656,2756.95169887225,2731.03164549167,0,2449,44
"2791",3139.58853330869,2218.81429840553,3181.58823529412,2010-04-27 06:00:00,"4/27/2010",4,7,2010,"Tuesday",3112.97432685958,0,38.16,1456.1856,55568.042496,3095.25249326748,2838.93119447513,2878.69779200257,3094.54869530657,3092.03791574872,3139.28507431678,3112.97432685958,0,2874,43.666666667
"2792",3403.05747366762,4289.56285228574,3453.58823529412,2010-04-27 07:00:00,"4/27/2010",4,8,2010,"Tuesday",3369.195424228,0,38.69333333336,1497.17404444651,57930.6543598235,3345.81768656482,3089.99642632872,3126.94047479789,3337.6301025383,3348.44351830763,3385.88229143332,3369.195424228,0,3176,43.666666667
"2793",3466.93354994532,2470.41913732699,3515.52941176471,2010-04-27 08:00:00,"4/27/2010",4,9,2010,"Tuesday",3475.81234860494,0,41.38666666664,1712.85617777557,70889.4076774926,3451.34075126703,3192.04965638909,3233.9619536989,3430.09774525698,3450.96017668595,3485.41206217027,3475.81234860494,0,3275,43
"2794",3491.98806505558,3734.99784954531,3546.76470588235,2010-04-27 09:00:00,"4/27/2010",4,10,2010,"Tuesday",3526.76741170677,0,44.41333333328,1972.54417777304,87607.2620820548,3501.88303644472,3238.22206358668,3284.99505881613,3476.1806638305,3504.20679836538,3533.03212385432,3526.76741170677,0,3336,42.333333333
"2795",3501.59895246015,2467.56997202681,3578.35294117647,2010-04-27 10:00:00,"4/27/2010",4,11,2010,"Tuesday",3538.91154811166,0,47.37333333332,2244.23271110985,106316.784300947,3512.45271259951,3245.81377799191,3296.63763007629,3491.64262111262,3524.31997379452,3545.78791771581,3538.91154811166,0,3393,42.333333333
"2796",3477.53010295006,3560.62409835524,3574.47058823529,2010-04-27 11:00:00,"4/27/2010",4,12,2010,"Tuesday",3509.0157212619,0,49.6666666666,2466.77777777116,122516.629629136,3485.42637502955,3209.87284787407,3264.8548834199,3465.56091493712,3495.83011829508,3515.08340466064,3509.0157212619,0,3408,42
"2797",3433.94016829201,2379.67233341772,3542.29411764706,2010-04-27 12:00:00,"4/27/2010",4,13,2010,"Tuesday",3453.72055814823,0,51.25333333336,2626.90417778051,134637.595458581,3427.44085445413,3154.3597190171,3205.96116394581,3411.46983629917,3441.54465234213,3458.24201601532,3453.72055814823,0,3394,42.333333333
"2798",3403.74346499952,3702.57258646983,3521.88235294118,2010-04-27 13:00:00,"4/27/2010",4,14,2010,"Tuesday",3406.81432710998,0,52.57333333332,2763.95537777638,145310.34739426,3377.86496033155,3105.99341094742,3156.83768567547,3365.89340572733,3396.15066617644,3411.75751071816,3406.81432710998,0,3380,43
"2799",3354.27154883799,2734.30809983659,3480.17647058824,2010-04-27 14:00:00,"4/27/2010",4,15,2010,"Tuesday",3357.01400711405,0,53.39999999992,2851.55999999146,152273.303999316,3326.08183247085,3051.41448010167,3104.23855509411,3316.71445048438,3347.56941472299,3359.26909330716,3357.01400711405,0,3348,42
"2800",3325.39631422918,2914.3738153701,3446.52941176471,2010-04-27 15:00:00,"4/27/2010",4,16,2010,"Tuesday",3340.67977630157,0,53.9866666666,2914.56017777058,157347.388797047,3310.62236758416,3035.8879955276,3090.82974437552,3300.9869357971,3331.32505964926,3344.4642054405,3340.67977630157,0,3323,41.666666667
"2801",3385.85018503047,2143.57629740458,3462.82352941176,2010-04-27 16:00:00,"4/27/2010",4,17,2010,"Tuesday",3429.5200208899,0,53.70666666672,2884.40604445017,154911.833960758,3404.27673535388,3128.01976649629,3182.3888733711,3384.68783727242,3411.89691756979,3434.08862508479,3429.5200208899,0,3377,41.333333333
"2802",3467.79219513574,3726.91632634954,3503.58823529412,2010-04-27 17:00:00,"4/27/2010",4,18,2010,"Tuesday",3540.99817082167,0,53.26666666672,2837.33777778346,151135.525630084,3521.69298177194,3250.85777815993,3294.85578504145,3491.31665554849,3515.72605348342,3547.60685875397,3540.99817082167,0,3444,40
"2803",3503.68338501389,2745.37628020345,3518,2010-04-27 18:00:00,"4/27/2010",4,19,2010,"Tuesday",3577.65102004341,0,51.92000000004,2695.68640000415,139960.037888323,3556.67850455072,3286.20839935328,3326.76258598462,3522.78178739225,3544.38990038575,3580.98087129948,3577.65102004341,0,3459,40
"2804",3541.94642990289,3758.39628378828,3596.05882352941,2010-04-27 19:00:00,"4/27/2010",4,20,2010,"Tuesday",3577.74001509075,0,50.23999999992,2524.05759999196,126808.653823394,3553.11709650066,3291.21117501362,3331.50088470525,3523.6259814885,3549.20087081787,3582.78964683705,3577.74001509075,0,3466,38.666666667
"2805",3528.58163584926,2048.72580020309,3576.23529411765,2010-04-27 20:00:00,"4/27/2010",4,21,2010,"Tuesday",3545.97681728186,0,47.97333333324,2301.44071110216,110407.782380393,3514.59753021202,3260.08358004785,3305.57476033853,3494.25460480771,3524.46683131434,3552.60006743614,3545.97681728186,0,3408,38.333333333
"2806",3294.58997144118,3967.2102769438,3308,2010-04-27 21:00:00,"4/27/2010",4,22,2010,"Tuesday",3348.76883834535,0,46.17333333332,2131.97671110988,98440.4713409518,3313.46981655209,3061.86620804132,3108.5499735582,3295.79690636822,3329.30970542086,3354.88210935625,3348.76883834535,0,3152,38
"2807",2949.02789310347,2400.82403078076,2943.52941176471,2010-04-27 22:00:00,"4/27/2010",4,23,2010,"Tuesday",3029.75356253771,0,44.29333333328,1961.89937777305,86899.0631060565,2991.34653430473,2744.28946417758,2786.72337999103,2971.14638618482,3005.32892293804,3033.75545673609,3029.75356253771,0,2818,36.666666667
"2808",2659.23142988673,3830.59409231252,2648.35294117647,2010-04-27 23:00:00,"4/27/2010",4,24,2010,"Tuesday",2749.6787566326,0,42.98666666672,1847.8535111157,79433.0629312586,2711.43928065338,2466.12835273804,2503.05527152155,2685.84046797053,2723.37372211899,2752.2292035171,2749.6787566326,0,2543,35.333333333
"2809",2485.72594550803,2718.19003426992,2473.5,2010-04-28 00:00:00,"4/28/2010",4,1,2010,"Wednesday",2584.23834441812,0,41.5769230769231,1728.64053254438,71871.554449249,2568.10373583352,2550.12055815441,2277.37339937318,2327.30806259172,2512.46721606855,2553.18432583075,2584.23834441812,0,2375,35
"2810",2401.36803089083,3158.2242987619,2395.88888888889,2010-04-28 01:00:00,"4/28/2010",4,2,2010,"Wednesday",2497.801215966,0,40.6025641025,1648.56821169762,66936.0964927965,2478.27633896454,2462.49153039045,2193.6142636392,2239.29863570217,2431.83153609029,2464.13059304544,2497.801215966,0,2276,33.666666667
"2811",2362.80698738398,2431.45408301592,2363.16666666667,2010-04-28 02:00:00,"4/28/2010",4,3,2010,"Wednesday",2461.94192160285,0,39.717948718,1577.51545036568,62655.6777594767,2437.30222395392,2423.29331894466,2157.47925600754,2200.32377700639,2396.89630981581,2427.32211183694,2461.94192160285,0,2231,33
"2812",2363.71733785747,3537.86236092299,2365.27777777778,2010-04-28 03:00:00,"4/28/2010",4,4,2010,"Wednesday",2464.91448507727,0,38.9615384615769,1518.00147929294,59143.6730202025,2439.41392038882,2424.48188799692,2160.01533158278,2207.10335885757,2403.35220609395,2429.50172709341,2464.91448507727,0,2220,33
"2813",2451.28303003807,3015.46618642531,2455.77777777778,2010-04-28 04:00:00,"4/28/2010",4,5,2010,"Wednesday",2536.63105986699,0,38.5769230768462,1488.17899407691,57409.3665790831,2515.79780912579,2498.12301656694,2235.26761583936,2279.30721093322,2480.43880788418,2501.39972962957,2536.63105986699,0,2303,34.333333333
"2814",2709.75730826548,3554.94567937845,2738.22222222222,2010-04-28 05:00:00,"4/28/2010",4,6,2010,"Wednesday",2756.95169887225,0,37.8461538461538,1432.33136094675,54208.2330450615,2731.03164549167,2715.09843305444,2457.97915679557,2499.19293360082,2708.86619567523,2715.09065400656,2756.95169887225,0,2570,33.666666667
"2815",3136.44954612203,2243.60864478096,3185.55555555556,2010-04-28 06:00:00,"4/28/2010",4,7,2010,"Wednesday",3139.28507431678,0,37.3076923076923,1391.86390532544,51927.2303140646,3112.97432685958,3095.25249326748,2838.93119447513,2878.69779200257,3094.54869530657,3092.03791574872,3139.28507431678,0,2983,33.333333333
"2816",3399.65413619923,4319.11923156843,3440.38888888889,2010-04-28 07:00:00,"4/28/2010",4,8,2010,"Wednesday",3385.88229143332,0,38.3076923076538,1467.47928993788,56215.7451067947,3369.195424228,3345.81768656482,3089.99642632872,3126.94047479789,3337.6301025383,3348.44351830763,3385.88229143332,0,3258,34.333333333
"2817",3482.52423497525,2552.97098996709,3496.16666666667,2010-04-28 08:00:00,"4/28/2010",4,9,2010,"Wednesday",3485.41206217027,0,41.3333333333077,1708.44444444232,70615.7037035723,3475.81234860494,3451.34075126703,3192.04965638909,3233.9619536989,3430.09774525698,3450.96017668595,3485.41206217027,0,3365,35.666666667
"2818",3516.26314150807,3863.72873185268,3516.88888888889,2010-04-28 09:00:00,"4/28/2010",4,10,2010,"Wednesday",3533.03212385432,0,44.4871794871538,1979.10913872224,88044.9834790028,3526.76741170677,3501.88303644472,3238.22206358668,3284.99505881613,3476.1806638305,3504.20679836538,3533.03212385432,0,3414,37
"2819",3529.96454845,2530.3388468693,3537.94444444444,2010-04-28 10:00:00,"4/28/2010",4,11,2010,"Wednesday",3545.78791771581,0,47.1538461537692,2223.48520709334,104845.879380461,3538.91154811166,3512.45271259951,3245.81377799191,3296.63763007629,3491.64262111262,3524.31997379452,3545.78791771581,0,3462,37.333333333
"2820",3501.19778685665,3540.75663811801,3521.88888888889,2010-04-28 11:00:00,"4/28/2010",4,12,2010,"Wednesday",3515.08340466064,0,49.3205128205,2432.5129848771,119972.787856664,3509.0157212619,3485.42637502955,3209.87284787407,3264.8548834199,3465.56091493712,3495.83011829508,3515.08340466064,0,3439,39.333333333
"2821",3452.44955007972,2447.76132396056,3484.05555555556,2010-04-28 12:00:00,"4/28/2010",4,13,2010,"Wednesday",3458.24201601532,0,50.9487179486923,2595.7718606154,132251.248385646,3453.72055814823,3427.44085445413,3154.3597190171,3205.96116394581,3411.46983629917,3441.54465234213,3458.24201601532,0,3402,40.666666667
"2822",3417.27791173357,3921.29626158879,3463.33333333333,2010-04-28 13:00:00,"4/28/2010",4,14,2010,"Wednesday",3411.75751071816,0,52.0128205127692,2705.33349769355,140712.025642717,3406.81432710998,3377.86496033155,3105.99341094742,3156.83768567547,3365.89340572733,3396.15066617644,3411.75751071816,0,3387,40.333333333
"2823",3366.7974289458,2838.72761827005,3417.5,2010-04-28 14:00:00,"4/28/2010",4,15,2010,"Wednesday",3359.26909330716,0,53.2179487179615,2832.15006574758,150721.216960526,3357.01400711405,3326.08183247085,3051.41448010167,3104.23855509411,3316.71445048438,3347.56941472299,3359.26909330716,0,3354,41
"2824",3338.48955682473,2960.21688490593,3379.66666666667,2010-04-28 15:00:00,"4/28/2010",4,16,2010,"Wednesday",3344.4642054405,0,53.4615384615385,2858.13609467456,152800.352753755,3340.67977630157,3310.62236758416,3035.8879955276,3090.82974437552,3300.9869357971,3331.32505964926,3344.4642054405,0,3329,41.333333333
"2825",3390.95517282235,2186.79327855486,3392.94444444444,2010-04-28 16:00:00,"4/28/2010",4,17,2010,"Wednesday",3434.08862508479,0,53.3333333333077,2844.44444444171,151703.703703485,3429.5200208899,3404.27673535388,3128.01976649629,3182.3888733711,3384.68783727242,3411.89691756979,3434.08862508479,0,3364,42.333333333
"2826",3470.43172764733,3731.0239298853,3435.55555555556,2010-04-28 17:00:00,"4/28/2010",4,18,2010,"Wednesday",3547.60685875397,0,52.8846153845769,2796.78254437463,147906.769173551,3540.99817082167,3521.69298177194,3250.85777815993,3294.85578504145,3491.31665554849,3515.72605348342,3547.60685875397,0,3428,43.333333333
"2827",3500.68899777539,2798.4652794052,3458.5,2010-04-28 18:00:00,"4/28/2010",4,19,2010,"Wednesday",3580.98087129948,0,51.8461538462308,2688.02366864703,139363.688666984,3577.65102004341,3556.67850455072,3286.20839935328,3326.76258598462,3522.78178739225,3544.38990038575,3580.98087129948,0,3450,42.666666667
"2828",3535.58430685952,3934.42807058126,3556.83333333333,2010-04-28 19:00:00,"4/28/2010",4,20,2010,"Wednesday",3582.78964683705,0,50.1025641025,2510.26692964512,125770.809756931,3577.74001509075,3553.11709650066,3291.21117501362,3331.50088470525,3523.6259814885,3549.20087081787,3582.78964683705,0,3481,42.333333333
"2829",3532.08604814108,2116.46191730451,3579,2010-04-28 20:00:00,"4/28/2010",4,21,2010,"Wednesday",3552.60006743614,0,47.7692307693077,2281.89940829137,109004.579427017,3545.97681728186,3514.59753021202,3260.08358004785,3305.57476033853,3494.25460480771,3524.46683131434,3552.60006743614,0,3468,41.666666667
"2830",3300.90028259936,3967.96986623642,3315.44444444444,2010-04-28 21:00:00,"4/28/2010",4,22,2010,"Wednesday",3354.88210935625,0,46.1410256409615,2128.99424719987,98233.9781495088,3348.76883834535,3313.46981655209,3061.86620804132,3108.5499735582,3295.79690636822,3329.30970542086,3354.88210935625,0,3227,42
"2831",2955.54872113658,2464.98143515981,2956.55555555556,2010-04-28 22:00:00,"4/28/2010",4,23,2010,"Wednesday",3033.75545673609,0,44.6410256410385,1992.82117028385,88961.5809606458,3029.75356253771,2991.34653430473,2744.28946417758,2786.72337999103,2971.14638618482,3005.32892293804,3033.75545673609,0,2903,41
"2832",2665.94316966613,4033.48983855063,2657.94444444444,2010-04-28 23:00:00,"4/28/2010",4,24,2010,"Wednesday",2752.2292035171,0,43.5,1892.25,82312.875,2749.6787566326,2711.43928065338,2466.12835273804,2503.05527152155,2685.84046797053,2723.37372211899,2752.2292035171,0,2630,39.333333333
"2833",2503.488797231,3016.11616649944,2479.82352941176,2010-04-29 00:00:00,"4/29/2010",4,1,2010,"Thursday",2553.18432583075,0,42.3076923076538,1789.94082839911,75728.2658168167,2584.23834441812,2568.10373583352,2550.12055815441,2277.37339937318,2327.30806259172,2512.46721606855,2553.18432583075,0,2462,38.666666667
"2834",2417.94211653587,3225.80602211072,2395.94117647059,2010-04-29 01:00:00,"4/29/2010",4,2,2010,"Thursday",2464.13059304544,0,41.3974358973846,1713.74769887807,70944.7605085952,2497.801215966,2478.27633896454,2462.49153039045,2193.6142636392,2239.29863570217,2431.83153609029,2464.13059304544,0,2363,36.333333333
"2835",2383.08788352613,2580.19973952745,2354.05882352941,2010-04-29 02:00:00,"4/29/2010",4,3,2010,"Thursday",2427.32211183694,0,40.4615384614615,1637.13609466833,66241.0450610696,2461.94192160285,2437.30222395392,2423.29331894466,2157.47925600754,2200.32377700639,2396.89630981581,2427.32211183694,0,2320,34
"2836",2385.87823365807,3823.7461066974,2352.35294117647,2010-04-29 03:00:00,"4/29/2010",4,4,2010,"Thursday",2429.50172709341,0,39.6666666666923,1573.44444444648,62413.2962964173,2464.91448507727,2439.41392038882,2424.48188799692,2160.01533158278,2207.10335885757,2403.35220609395,2429.50172709341,0,2325,34
"2837",2465.84751753222,3295.82494983855,2441.35294117647,2010-04-29 04:00:00,"4/29/2010",4,5,2010,"Thursday",2501.39972962957,0,39.2179487179615,1538.04750164466,60319.0680452892,2536.63105986699,2515.79780912579,2498.12301656694,2235.26761583936,2279.30721093322,2480.43880788418,2501.39972962957,0,2408,32.666666667
"2838",2708.91027384854,3691.55760304074,2714.64705882353,2010-04-29 05:00:00,"4/29/2010",4,6,2010,"Thursday",2715.09065400656,0,38.8076923076923,1506.03698224852,58445.819811106,2756.95169887225,2731.03164549167,2715.09843305444,2457.97915679557,2499.19293360082,2708.86619567523,2715.09065400656,0,2663,36.333333333
"2839",3115.81683548143,2347.06828987007,3146.82352941176,2010-04-29 06:00:00,"4/29/2010",4,7,2010,"Thursday",3092.03791574872,0,38.4615384615,1479.28994082544,56895.7669547679,3139.28507431678,3112.97432685958,3095.25249326748,2838.93119447513,2878.69779200257,3094.54869530657,3092.03791574872,0,3077,39.666666667
"2840",3380.99150448571,4278.70733548663,3408.58823529412,2010-04-29 07:00:00,"4/29/2010",4,8,2010,"Thursday",3348.44351830763,0,39.0384615385,1524.00147929294,59494.6731339947,3385.88229143332,3369.195424228,3345.81768656482,3089.99642632872,3126.94047479789,3337.6301025383,3348.44351830763,0,3295,41
"2841",3460.62773259125,2835.06981541945,3470.58823529412,2010-04-29 08:00:00,"4/29/2010",4,9,2010,"Thursday",3450.96017668595,0,42.3333333333846,1792.11111111545,75866.0370373128,3485.41206217027,3475.81234860494,3451.34075126703,3192.04965638909,3233.9619536989,3430.09774525698,3450.96017668595,0,3353,44
"2842",3499.79167026204,4138.75091708675,3496.82352941176,2010-04-29 09:00:00,"4/29/2010",4,10,2010,"Thursday",3504.20679836538,0,45.5897435897308,2078.4247205774,94754.8500816814,3533.03212385432,3526.76741170677,3501.88303644472,3238.22206358668,3284.99505881613,3476.1806638305,3504.20679836538,0,3362,48
"2843",3517.53345564218,2720.1368603895,3515.41176470588,2010-04-29 10:00:00,"4/29/2010",4,11,2010,"Thursday",3524.31997379452,0,47.9487179487308,2299.07955292694,110237.917024988,3545.78791771581,3538.91154811166,3512.45271259951,3245.81377799191,3296.63763007629,3491.64262111262,3524.31997379452,0,3376,49.666666667
"2844",3483.82849725139,3531.47937292027,3504.35294117647,2010-04-29 11:00:00,"4/29/2010",4,12,2010,"Thursday",3495.83011829508,0,50.4487179487308,2545.07314267059,128395.677133478,3515.08340466064,3509.0157212619,3485.42637502955,3209.87284787407,3264.8548834199,3465.56091493712,3495.83011829508,0,3366,51
"2845",3427.4332541662,2697.14393026932,3461.76470588235,2010-04-29 12:00:00,"4/29/2010",4,13,2010,"Thursday",3441.54465234213,0,52.3205128205,2737.4360618001,143224.058566711,3458.24201601532,3453.72055814823,3427.44085445413,3154.3597190171,3205.96116394581,3411.46983629917,3441.54465234213,0,3315,52
"2846",3387.07149050251,4060.72192338693,3440.58823529412,2010-04-29 13:00:00,"4/29/2010",4,14,2010,"Thursday",3396.15066617644,0,53.8846153846154,2903.55177514793,156456.770653163,3411.75751071816,3406.81432710998,3377.86496033155,3105.99341094742,3156.83768567547,3365.89340572733,3396.15066617644,0,3291,51.333333333
"2847",3329.11395939129,3134.63019408182,3390.23529411765,2010-04-29 14:00:00,"4/29/2010",4,15,2010,"Thursday",3347.56941472299,0,55.0128205128077,3026.41042077439,166491.373276153,3359.26909330716,3357.01400711405,3326.08183247085,3051.41448010167,3104.23855509411,3316.71445048438,3347.56941472299,0,3244,51
"2848",3294.38445898215,3014.53016865237,3344.23529411765,2010-04-29 15:00:00,"4/29/2010",4,16,2010,"Thursday",3331.32505964926,0,55.5769230769615,3088.7943787025,171665.6875857,3344.4642054405,3340.67977630157,3310.62236758416,3035.8879955276,3090.82974437552,3300.9869357971,3331.32505964926,0,3184,51
"2849",3338.8723414317,2324.46106263804,3341.70588235294,2010-04-29 16:00:00,"4/29/2010",4,17,2010,"Thursday",3411.89691756979,0,55.7307692308077,3105.91863905754,173095.23492298,3434.08862508479,3429.5200208899,3404.27673535388,3128.01976649629,3182.3888733711,3384.68783727242,3411.89691756979,0,3173,51.333333333
"2850",3418.64648401007,3730.00607629782,3361.88235294118,2010-04-29 17:00:00,"4/29/2010",4,18,2010,"Thursday",3515.72605348342,0,55.0769230770385,3033.46745563401,167074.053710654,3547.60685875397,3540.99817082167,3521.69298177194,3250.85777815993,3294.85578504145,3491.31665554849,3515.72605348342,0,3209,52.333333333
"2851",3457.79206592601,3051.68401997134,3376.82352941176,2010-04-29 18:00:00,"4/29/2010",4,19,2010,"Thursday",3544.38990038575,0,54.1923076923077,2936.80621301775,159152.305928539,3580.98087129948,3577.65102004341,3556.67850455072,3286.20839935328,3326.76258598462,3522.78178739225,3544.38990038575,0,3230,52.666666667
"2852",3513.64251568568,4167.14570929862,3490.70588235294,2010-04-29 19:00:00,"4/29/2010",4,20,2010,"Thursday",3549.20087081787,0,52.1923076922692,2724.03698224451,142173.776342426,3582.78964683705,3577.74001509075,3553.11709650066,3291.21117501362,3331.50088470525,3523.6259814885,3549.20087081787,0,3301,52
"2853",3515.89576705048,2317.07842609338,3530.29411764706,2010-04-29 20:00:00,"4/29/2010",4,21,2010,"Thursday",3524.46683131434,0,49.5641025640769,2456.60026298234,121759.187393395,3552.60006743614,3545.97681728186,3514.59753021202,3260.08358004785,3305.57476033853,3494.25460480771,3524.46683131434,0,3401,49
"2854",3299.08619041389,3957.53456421565,3282.23529411765,2010-04-29 21:00:00,"4/29/2010",4,22,2010,"Thursday",3329.30970542086,0,47.6025641025385,2266.00410913628,107867.605861775,3354.88210935625,3348.76883834535,3313.46981655209,3061.86620804132,3108.5499735582,3295.79690636822,3329.30970542086,0,3198,45.666666667
